Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53),CH3X(55),C2H4X(215),C2H4X(70)
2.48265234163047e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4511594982347007,0.11753692558766059,0.022803905206581945,0.0,4.839675695015848e-13,2.2207359686013382e-07,1.4718471834770108e-09,3.6393479188438724e-11,3.310040113494691e-24,2.19171313163353e-05,1.0423086196310123e-21,2.116562400607226e-05,9.7300518383416e-16,2.867887952508061e-17,2.9979108565130897e-18,3.436650519778884e-20,6.7648684465252085e-12,1.7170099897427837e-15,0.001110865454573561,3.532319020969909e-05,1.3321330753200933e-06,5.4941675610303657e-11,1.240416233184818e-10,8.837305163572217e-10,4.0505375209279156e-13,5.068759758364443e-11,2.55183196165667e-07,6.088743874925247e-13,1.544770347846734e-09,2.5862347304398568e-15,5.544660910619401e-16,4.6140351831405125e-15,7.484059234579516e-19,6.909555446991914e-11,3.6810605765480436e-18,4.935511470612369e-22
2.4903143072346556e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45115620607968654,0.11753368091766561,0.022803850853211946,0.0,4.902857975718205e-13,2.2342689684328475e-07,1.4872675836821686e-09,3.673093073427228e-11,3.370243902651445e-24,2.198477862133262e-05,1.059111165241776e-21,2.1228726542826838e-05,9.825398772688068e-16,2.9140270040350616e-17,3.042592028361552e-18,3.482742040540096e-20,6.836569337376542e-12,1.7392251903807985e-15,0.0011140413165245733,3.543188025128965e-05,1.3385785592573526e-06,5.537000645906433e-11,1.2442510482661983e-10,8.85448010244795e-10,4.0584137302701813e-13,5.1147808643723824e-11,2.5632505994665666e-07,6.135141121094452e-13,1.5576196256333283e-09,2.620101565688392e-15,5.590261921668021e-16,4.6624340609767e-15,7.577634167747805e-19,6.930863065849496e-11,3.740985865887859e-18,4.999334492551919e-22
2.497976272838841e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4511529153867504,0.11753043772162061,0.02280379650076456,0.0,4.966714108264859e-13,2.2478422464665778e-07,1.5028044948580602e-09,3.7070458417842894e-11,3.431354734350551e-24,2.2052425937231156e-05,1.0761301000412701e-21,2.1291815961835455e-05,9.921370686320623e-16,2.9607793681594924e-17,3.0877981722049545e-18,3.529313802023433e-20,6.908826993345814e-12,1.7616562316246375e-15,0.0011172157022711247,3.554056832834894e-05,1.3450379457467637e-06,5.580048940633351e-11,1.24808584573311e-10,8.871655023104697e-10,4.06628998639595e-13,5.161106976856843e-11,2.5746904359884045e-07,6.181761501682668e-13,1.5705321677656074e-09,2.654301491608793e-15,5.63612414067942e-16,4.7111988604922065e-15,7.672117690565417e-19,6.952170398952431e-11,3.801690398050166e-18,5.06377706458578e-22
2.5056382384430265e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45114962615521126,0.11752719599883985,0.02280374214923942,0.0,5.031249766515662e-13,2.2614557989000293e-07,1.5184584684060601e-09,3.74120685637966e-11,3.49338348449113e-24,2.2120073263769422e-05,1.0933675140047944e-21,2.1354892267863452e-05,1.0017969656647758e-15,3.008151499358714e-17,3.133533807087475e-18,3.576369404656089e-20,6.981644193192291e-12,1.784304518306063e-15,0.0011203886124991997,3.564925444104629e-05,1.351511230234949e-06,5.62331281969347e-11,1.2519206255711532e-10,8.888829925491203e-10,4.074166288935576e-13,5.207739013542728e-11,2.586151465305265e-07,6.228605513613226e-13,1.5835080535627625e-09,2.6888367031751694e-15,5.68224853680892e-16,4.760331312224529e-15,7.767520931646585e-19,6.973477446415228e-11,3.863181762937955e-18,5.128843636906914e-22
2.513300204047212e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4511463383843884,0.11752395574863794,0.022803687798636167,0.0,5.096470659422028e-13,2.2751096219789223e-07,1.534230056845901e-09,3.775576749638946e-11,3.5563411248155684e-24,2.2187720600686085e-05,1.1108255104001787e-21,2.141795546567421e-05,1.0115197761333485e-15,3.0561499015716233e-17,3.1798034762972813e-18,3.6239124654372655e-20,7.0550237217852895e-12,1.807171459854437e-15,0.0011235600478944664,3.575793858954782e-05,1.357998408155503e-06,5.6667928335594906e-11,1.2557553877659383e-10,8.906004809556192e-10,4.082042638055199e-13,5.254678343187324e-11,2.5976336814441015e-07,6.275673631460169e-13,1.596547361970687e-09,2.723709402632936e-15,5.728636047450528e-16,4.809833150191175e-15,7.86384511549701e-19,6.99478420835232e-11,3.925467598950121e-18,5.194537604172114e-22
2.5209621696513974e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45114305207360117,0.11752071697032983,0.022803633448954433,0.0,5.162382527352916e-13,2.288803711991212e-07,1.5501198136722468e-09,3.810156153953645e-11,3.6202387089348304e-24,2.2255367947719916e-05,1.128506204186157e-21,2.148100556002938e-05,1.021305707827537e-15,3.104781122414227e-17,3.226611744580172e-18,3.671946615887817e-20,7.1289683693922885e-12,1.8302584697186056e-15,0.0011267300091423167,3.586662077401805e-05,1.3644994749344288e-06,5.710489561255169e-11,1.2595901323030798e-10,8.923179675248387e-10,4.089919034905358e-13,5.30192647234143e-11,2.6091370784084656e-07,6.322966326643576e-13,1.6096501716112825e-09,2.758921798592287e-15,5.775287624384139e-16,4.859706111441242e-15,7.961093508996516e-19,7.016090684878066e-11,3.9885555870510635e-18,5.260862751526465e-22
2.528624135255583e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4511397672221697,0.11751747966323062,0.02280357910019386,0.0,5.228991146114974e-13,2.302538065274015e-07,1.5661282935131116e-09,3.8449457016755316e-11,3.685087392759422e-24,2.2323015304609857e-05,1.1464117239050282e-21,2.1544042555688634e-05,1.031154968563492e-15,3.15405176011708e-17,3.273963201478055e-18,3.720475504434107e-20,7.203480932697712e-12,1.8535669660296733e-15,0.0011298984969278203,3.5975300994622286e-05,1.3710144259993773e-06,5.7544033559089984e-11,1.263424859168202e-10,8.940354522516557e-10,4.097795479885805e-13,5.3494842789307416e-11,2.620661650253546e-07,6.370484098941574e-13,1.6228165607280355e-09,2.794476107065847e-15,5.822204260404563e-16,4.909951936567534e-15,8.05928333835209e-19,7.037396876106734e-11,4.052453457729805e-18,5.327824382328781e-22
2.5362861008597684e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45113648382941385,0.11751424382665597,0.02280352475235408,0.0,5.29630232808525e-13,2.3163126782143194e-07,1.5822560521496634e-09,3.8799460251161137e-11,3.750898432954554e-24,2.239066267109495e-05,1.1645442119202523e-21,2.1607066457409622e-05,1.041067766184268e-15,3.203968464542996e-17,3.32186246177729e-18,3.769502796672436e-20,7.278564214671762e-12,1.8770983716651548e-15,0.0011330655119357227,3.608397925152225e-05,1.377543256763238e-06,5.7985347739541745e-11,1.2672595683469359e-10,8.957529351309446e-10,4.1056719729713003e-13,5.397353213387521e-11,2.6322073909659233e-07,6.418227421719233e-13,1.6360466071834466e-09,2.830374551574307e-15,5.86938689980811e-16,4.960572369751353e-15,8.158413344181612e-19,7.058702782152515e-11,4.117168991847866e-18,5.3954256016032175e-22
2.5431818699035356e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4511335300225397,0.11751133283047176,0.02280347584008526,0.0,5.357487916846548e-13,2.3287442489212702e-07,1.5968734785587615e-09,3.911627052025594e-11,3.8109605660829816e-24,2.2451545308919848e-05,1.1810592907230887e-21,2.1663776777571873e-05,1.0500437798832692e-15,3.249451423032512e-17,3.3654440022130852e-18,3.8140565381344374e-20,7.346629454644703e-12,1.8984684039883334e-15,0.0011359145667836682,3.6181788003897775e-05,1.383431067797955e-06,5.83843955472425e-11,1.2707107914740657e-10,8.972986681384334e-10,4.1127608585992703e-13,5.440702341016583e-11,2.64261665202214e-07,6.461389652178554e-13,1.6480081400710205e-09,2.862979231649611e-15,5.9120795029466e-16,5.006452493919562e-15,8.248439866759548e-19,7.077877853856677e-11,4.1761185458679875e-18,5.456817009785115e-22
2.550077638947303e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4511305773961474,0.11750842302435971,0.022803426928561722,0.0,5.419251607982276e-13,2.3412084244992799e-07,1.6115883786444363e-09,3.943479780306811e-11,3.871819749372831e-24,2.2512427954115566e-05,1.1977615412519052e-21,2.1720476498961736e-05,1.059071578388336e-15,3.2954680433365305e-17,3.409476420858004e-18,3.8590196654990046e-20,7.415161304467054e-12,1.920021193023803e-15,0.001138762429734868,3.627959516591941e-05,1.3893301143177913e-06,5.878521371251581e-11,1.2741620002531252e-10,8.988443996415405e-10,4.119849784162692e-13,5.484305421172622e-11,2.6530430506107867e-07,6.504735319310339e-13,1.6600213544104524e-09,2.895866100292506e-15,5.954989062610333e-16,5.052638742724908e-15,8.339239484629737e-19,7.097052694738285e-11,4.2357424924400476e-18,5.518733000396187e-22
2.55697340799107e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45112762594974226,0.11750551440782148,0.022803378017783208,0.0,5.48159771420145e-13,2.3537052024162933e-07,1.6264011599123998e-09,3.975504670832766e-11,3.933484394965114e-24,2.2573310606492155e-05,1.2146525536616248e-21,2.1777165625043403e-05,1.0681513132719144e-15,3.3420232796472236e-17,3.4539631336086114e-18,3.90439488612652e-20,7.484161820522118e-12,1.9417577857249855e-15,0.0011416091012878384,3.637740073770244e-05,1.3952403929661762e-06,5.918780583810217e-11,1.2776131946736568e-10,9.00390129636532e-10,4.1269387499826844e-13,5.528163379799238e-11,2.6634865823380926e-07,6.548264773799136e-13,1.6720863061966331e-09,2.9290367937581367e-15,5.998116286155143e-16,5.099132394977915e-15,8.430816658900246e-19,7.116227304880424e-11,4.296046607186806e-18,5.581176529297682e-22
2.5638691770348373e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4511246756828292,0.11750260698035903,0.022803329107749442,0.0,5.54453057216516e-13,2.3662345801725357e-07,1.6413122306090833e-09,4.007702184450474e-11,3.995962981675187e-24,2.2634193265859785e-05,1.2317339271356143e-21,2.1833844159279773e-05,1.0772831361237145e-15,3.389122120121076e-17,3.498907572780422e-18,3.950184918537519e-20,7.553633063299595e-12,1.96367923210885e-15,0.0011444545819408838,3.6475204719361105e-05,1.401161900381927e-06,5.959217557623825e-11,1.2810643747252068e-10,9.019358581196751e-10,4.1340277564373243e-13,5.572277143840758e-11,2.6739472428028733e-07,6.591978365586781e-13,1.6842030511840054e-09,2.9624929531475933e-15,6.041461881680272e-16,5.1459347317985535e-15,8.523176217869776e-19,7.135401684366137e-11,4.357036698629191e-18,5.644150612921211e-22
2.5707649460786046e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45112172659491395,0.11749970074147441,0.02280328019846017,0.0,5.608054542612941e-13,2.378796555300526e-07,1.6563219997209317e-09,4.0400727819809545e-11,4.059264055095994e-24,2.2695075932028703e-05,1.2490072699118486e-21,2.189051210513244e-05,1.0864671985507217e-15,3.436769587037828e-17,3.5443131871442585e-18,3.996392492430782e-20,7.623577097398637e-12,1.9857865852556494e-15,0.0011472988721921012,3.657300711100875e-05,1.4070946331994034e-06,5.999832649812827e-11,1.284515540397327e-10,9.034815850872369e-10,4.141116803862078e-13,5.616647638272993e-11,2.6844250275968327e-07,6.635876445564111e-13,1.6963716448878943e-09,2.9962362244081676e-15,6.085026561758429e-16,5.193047036614559e-15,8.616323076993314e-19,7.154575833278407e-11,4.418718608277564e-18,5.707658276787445e-22
2.5845564841661386e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45111583195410004,0.11749389182744821,0.02280318238211405,0.0,5.736893384933058e-13,2.404018287963262e-07,1.6866392728275882e-09,4.105335071934561e-11,4.1883681798022e-24,2.2816841284011845e-05,1.2841363417366172e-21,2.2003816245526528e-05,1.104992648644461e-15,3.533730660917534e-17,3.636521818955046e-18,4.090071239416978e-20,7.764891818426795e-12,2.030563239454117e-15,0.001152983883480391,3.6768607124719474e-05,1.4189937615538622e-06,6.081598627610221e-11,1.2914178285615118e-10,9.065730344606914e-10,4.15529502303621e-13,5.7061625372367155e-11,2.7054319525007317e-07,6.724227471828584e-13,1.7208645993227742e-09,3.064590710529823e-15,6.172816031576649e-16,5.288206695453243e-15,8.804997917434316e-19,7.192923439714328e-11,4.544181413671978e-18,5.83628643621589e-22
2.5983480222536727e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45110994202334903,0.11748808766176394,0.022803084568742735,0.0,5.868149611571405e-13,2.429370381310655e-07,1.7173562658922282e-09,4.171295226742558e-11,4.3208664789014665e-24,2.293860666092541e-05,1.3200528168758467e-21,2.2117078073892368e-05,1.1237288767535688e-15,3.632947366885938e-17,3.730616949136226e-18,4.185453188665166e-20,7.90812258229288e-12,2.0760962341604254e-15,0.0011586641391332932,3.696420077972176e-05,1.4309377510124755e-06,6.164081390964674e-11,1.2983200590827284e-10,9.096644777270484e-10,4.169473410351543e-13,5.7967155209161685e-11,2.726507321633116e-07,6.813320655336308e-13,1.745565608894042e-09,3.134113516518955e-15,6.261490424939254e-16,5.384621684959795e-15,8.996880149243441e-19,7.231270124851086e-11,4.6724824178659916e-18,5.967085318077308e-22
2.6121395603412068e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4511040567987129,0.11748228824044595,0.022802986758344104,0.0,6.001858983140062e-13,2.4548528167662966e-07,1.7484762773756691e-09,4.2379569320385175e-11,4.4568297496807535e-24,2.3060372061254665e-05,1.356769889317719e-21,2.2230297617875852e-05,1.142677096353554e-15,3.7344611250765345e-17,3.826626762678648e-18,4.282560581511419e-20,8.053286053114601e-12,2.1223941041770716e-15,0.0011643396431280518,3.7159788076887244e-05,1.4429265744846911e-06,6.247283812090969e-11,1.3052222318775746e-10,9.127559148564716e-10,4.1836519686817815e-13,5.888314053434668e-11,2.7476510994587736e-07,6.903158797252882e-13,1.7704751092485974e-09,3.2048179842298566e-15,6.351055497282028e-16,5.482302355390966e-15,9.192009054718676e-19,7.269615889350774e-11,4.80366954806954e-18,6.100079374067457e-22
2.639722636516275e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510923004520106,0.11747070361502306,0.02280279114645648,0.0,6.276782177794362e-13,2.506208642290627e-07,1.811938608362539e-09,4.3733997345503365e-11,4.73943992937433e-24,2.3303902926108563e-05,1.4326593402157742e-21,2.2456609963175238e-05,1.1812143652996911e-15,3.944548291915507e-17,4.0245045128914815e-18,4.4820415672981296e-20,8.349478098661445e-12,2.217318854315203e-15,0.0011756764120354184,3.755094360111682e-05,1.4670386147384209e-06,6.415859096350325e-11,1.3190264039549594e-10,9.189387705852181e-10,4.212009610049879e-13,6.074677723972102e-11,2.79014373845689e-07,7.085081154720686e-13,1.8209213064722968e-09,3.349825659764389e-15,6.53288084458191e-16,5.681502323734101e-15,9.592165538076828e-19,7.34630465908325e-11,5.074896583604386e-18,6.372751514742478e-22
2.667305712691343e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510805628824779,0.11745913791944128,0.022802595546434348,0.0,6.561956968659216e-13,2.558085626305546e-07,1.87705288908953e-09,4.511692956224614e-11,5.03678730277389e-24,2.354743386648467e-05,1.5119132040619877e-21,2.2682753502175515e-05,1.2206141687700852e-15,4.164334806025982e-17,4.230385888311056e-18,4.688695747077942e-20,8.653602573799145e-12,2.315406748243135e-15,0.0011869942219536935,3.794207370407108e-05,1.4913296641118349e-06,6.587347392297229e-11,1.3328303441280798e-10,9.251216014084338e-10,4.240367970799249e-13,6.265313670914045e-11,2.832909582845454e-07,7.270016926417318e-13,1.8722066027020933e-09,3.4997220222508896e-15,6.718338684015295e-16,5.8858901370304915e-15,1.00057876619131e-18,7.422989754192345e-11,5.358256709202774e-18,6.654501267092696e-22
2.694888788866411e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510688440586543,0.11744759112201564,0.02280239995826089,0.0,6.857683776981932e-13,2.6104836389099307e-07,1.943845931019348e-09,4.6528660671601034e-11,5.349478583608768e-24,2.37909648703172e-05,1.5946423828759995e-21,2.2908728455294663e-05,1.2608862244237607e-15,4.39417249431447e-17,4.4445060114185835e-18,4.9027075863570495e-20,8.965795139562262e-12,2.416727828844474e-15,0.0011982931045807677,3.833317839216524e-05,1.5157995032110727e-06,6.76177156678779e-11,1.3466340517326445e-10,9.31304407087781e-10,4.2687270751266553e-13,6.46028234117983e-11,2.8759483440839694e-07,7.457988471477533e-13,1.9243343520221574e-09,3.654616597901165e-15,6.907476080145714e-16,6.095549918331993e-15,1.0433200552028207e-18,7.499671179945773e-11,5.654152824270318e-18,6.945529276812154e-22
2.7224718650414793e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45105714394913465,0.11743606319111433,0.02280220438191933,0.0,7.164269540083599e-13,2.663402558558235e-07,2.0123447334165217e-09,4.796948530795137e-11,5.678139002584508e-24,2.403449592556336e-05,1.6809601985782183e-21,2.3134535042617835e-05,1.3020402542759648e-15,4.634422530513126e-17,4.66710434257113e-18,5.1242644862311443e-20,9.286192496773907e-12,2.5213529240488464e-15,0.0012095730915613165,3.872425767156722e-05,1.540447911443806e-06,6.939154441310313e-11,1.3604375261056532e-10,9.374871873850775e-10,4.297086947773484e-13,6.659644504237697e-11,2.919259731744832e-07,7.649018125722699e-13,1.977307852091623e-09,3.8146201548749155e-15,7.100340555409266e-16,6.310566376014671e-15,1.087473418902541e-18,7.576348941598381e-11,5.962996636754115e-18,7.2460384270879575e-22
2.7500549412165475e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45104546252256844,0.11742455409515865,0.022802008817392905,0.0,7.482027804716174e-13,2.7168422720857465e-07,2.08257648298881e-09,4.9439698039032733e-11,6.023412691665136e-24,2.4278027020203305e-05,1.7709824199810434e-21,2.336017348389757e-05,1.3440859846829314e-15,4.8854555979259733e-17,4.898424713199918e-18,5.353556803306347e-20,9.614932383544502e-12,2.6293536473466744e-15,0.0012208342144868919,3.911531154819811e-05,1.5652746670116482e-06,7.119518791391238e-11,1.3742407665853925e-10,9.436699420622984e-10,4.3254476140324834e-13,6.863461249783599e-11,2.962843453517071e-07,7.84312820144037e-13,2.0311303453042366e-09,3.979844704097212e-15,7.2969800964589e-16,6.531024802604072e-15,1.1330723437266116e-18,7.653023044392179e-11,6.2852087592674534e-18,7.556233840165764e-22
2.7776380173916156e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510337997476598,0.117413063802623,0.022801813264664905,0.0,7.811278818198787e-13,2.770802674732984e-07,2.154568553537491e-09,5.093959336589039e-11,6.3859630619039564e-24,2.4521558142240014e-05,1.8648272890038838e-21,2.3585643998553854e-05,1.3870331463271902e-15,5.1476520487540856e-17,5.1387153578318016e-18,5.590777868992934e-20,9.952153572832327e-12,2.740802398291469e-15,0.0012320765048960123,3.9506340027732734e-05,1.590279546902846e-06,7.302887346369104e-11,1.388043772511428e-10,9.498526708815742e-10,4.353809099754485e-13,7.071793985407123e-11,3.006699215210012e-07,8.040340987112208e-13,2.0858050198949563e-09,4.150403500056156e-15,7.497443159390417e-16,6.757011073628392e-15,1.1801508071713466e-18,7.729693493556341e-11,6.6212188023744326e-18,7.876322878528175e-22
2.832804169741752e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510105300279053,0.11739013950197331,0.022801422194537395,0.0,8.505574115624364e-13,2.880285170515252e-07,2.3039440862038796e-09,5.402960947741654e-11,7.16564611127972e-24,2.5008620420629387e-05,2.064470454978249e-21,2.4036082124013964e-05,1.4756707076041463e-15,5.707105787290148e-17,5.647222607061381e-18,6.08979455720619e-20,1.065260011084628e-11,2.9743375145967514e-15,0.0012545047140543099,4.028832081698311e-05,1.6408227814997208e-06,7.678727755570517e-11,1.4156490780670355e-10,9.622180499955814e-10,4.4105346358216086e-13,7.502254632617447e-11,3.0952256722181366e-07,8.444163721663806e-13,2.197723401608131e-09,4.507983072630484e-15,7.910036052442154e-16,7.225913559433842e-15,1.2788847309757546e-18,7.883023451848418e-11,7.336396622122934e-18,8.547022489379233e-22
2.887970322091888e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45098733454059636,0.11736729003801669,0.02280103117140358,0.0,9.249854907294796e-13,2.9918493768523216e-07,2.4606940503566316e-09,5.724188831546799e-11,8.022895612747974e-24,2.5495682665209232e-05,2.2808860887539882e-21,2.4485851167711448e-05,1.5680308695372836e-15,6.316026059096735e-17,6.1947012344670665e-18,6.622921427354796e-20,1.138866289837379e-11,3.222553209889718e-15,0.0012768579702870642,4.1070200079806996e-05,1.6920758065998522e-06,8.066856567977678e-11,1.4432534375144668e-10,9.745833228272196e-10,4.4672637741991424e-13,7.951523974884296e-11,3.18483671178952e-07,8.860664151268425e-13,2.3130874608503112e-09,4.888289810318185e-15,8.338516469212903e-16,7.717972453974268e-15,1.3839569313244057e-18,8.036338858052118e-11,8.112150474997857e-18,9.259841011344001e-22
2.9431364744420244e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4509642130373284,0.11734451516044685,0.0228006401951307,0.0,1.0046933806189512e-12,3.1054947607227953e-07,2.6250441357180856e-09,6.057878348320323e-11,8.963752443820721e-24,2.5982744780817686e-05,2.5151118377657027e-21,2.4934952873045762e-05,1.664191631839061e-15,6.977820308620218e-17,6.783298867304321e-18,7.19181418521075e-20,1.2161489122105958e-11,3.486057030681922e-15,0.0012991365240023083,4.185197785278082e-05,1.7440367936955586e-06,8.467453923480209e-11,1.4708568456159315e-10,9.869484874790495e-10,4.5239967424719843e-13,8.420104475716983e-11,3.275529913107169e-07,9.290019700376087e-13,2.4319208631191923e-09,5.2922745995944106e-15,8.783289491693479e-16,8.233895631432033e-15,1.4956571732233599e-18,8.189639753540835e-11,8.952250693701285e-18,1.001651811992993e-21
2.9983026267921607e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4509411652705645,0.11732181461979715,0.02280024926558647,0.0,1.0899739567167398e-12,3.221220925895483e-07,2.7972229912408858e-09,6.404264751264828e-11,9.994603749026492e-24,2.6469806672650783e-05,2.768227447298404e-21,2.5383388978105616e-05,1.7642310620381433e-15,7.696066432312018e-17,7.41523661664152e-18,7.798177977033575e-20,1.2972242287365834e-11,3.765469149310166e-15,0.0013213406247680932,4.2633654168583645e-05,1.7967038941826693e-06,8.88069919264366e-11,1.498459297153709e-10,9.993135420560445e-10,4.580733777801708e-13,8.908503455917901e-11,3.3673028256378337e-07,9.732407387747867e-13,2.554246508527139e-09,5.7209083014796755e-15,9.244768219110796e-16,8.774400181855648e-15,1.6142833271146439e-18,8.342926179484365e-11,9.860620551286154e-18,1.0818829454430388e-21
3.053468779142297e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.450918190993633,0.11729918816743773,0.02279985838263904,0.0,1.181132012271313e-12,3.3390276136784947e-07,2.9774622133979635e-09,6.763583186335277e-11,1.1122196078790356e-23,2.6956868246259934e-05,3.0413556046796206e-21,2.5831161215671913e-05,1.8682272950147257e-15,8.474518181992172e-17,8.092810069244232e-18,8.443767998401246e-20,1.3822102136529783e-11,4.061422380155291e-15,0.0013434705213153236,4.3415229056012185e-05,1.8500752391411025e-06,9.306770966374425e-11,1.5260607869300106e-10,1.0116784846655687e-09,4.637475127142634e-13,9.417233015388375e-11,3.46015296925475e-07,1.018800381826037e-12,2.6800865636237575e-09,6.175181777298359e-15,9.72337393809381e-16,9.340212372911792e-15,1.7401414486235745e-18,8.49619817684951e-11,1.0841339248839753e-17,1.1668586657904185e-21
3.1086349314924333e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4508952899607242,0.11727663555557265,0.022799467546157026,0.0,1.278484565290266e-12,3.4589147036597135e-07,3.165996334309265e-09,7.136068692105074e-11,1.2353648825699116e-23,2.7443929407549434e-05,3.3356627862285772e-21,2.6278271313220484e-05,1.9762585325367303e-15,9.31711065506587e-17,8.818390272423659e-18,9.130390101725594e-20,1.4712264566317392e-11,4.3745621958855865e-15,0.0013655264615405958,4.4196702539995845e-05,1.9041489391189487e-06,9.74584704556384e-11,1.553661309766838e-10,1.0240433134173552e-09,4.694221047457917e-13,9.946809954099674e-11,3.554077834362092e-07,1.0656985174721089e-12,2.809462492420815e-09,6.6561059144760796e-15,1.0219536293739025e-15,9.932067611150166e-15,1.873545856709832e-18,8.649455786400599e-11,1.189864490880034e-17,1.2567637417287761e-21
3.1638010838425695e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45087246192688823,0.11725415653723696,0.022799076756009486,0.0,1.3823611681802802e-12,3.580882214436353e-07,3.3630628097355293e-09,7.521956199632824e-11,1.369646793129691e-23,2.793099006277393e-05,3.652360104935666e-21,2.672472099292469e-05,2.0884030427985326e-15,1.0227965858795188e-16,9.59442470901517e-18,9.859901400952312e-20,1.5643941544144178e-11,4.705546743694526e-15,0.0013875086925090223,4.497807464161211e-05,1.9589230839206587e-06,1.0198104430580772e-10,1.58126086050584e-10,1.0364080264234802e-09,4.750971805935511e-13,1.0497755692084091e-10,3.64907488202087e-07,1.1139527209731075e-12,2.942395086553599e-09,7.16471165232642e-15,1.0733693460965958e-15,1.0550710402876944e-14,2.0148192100890355e-18,8.802699048700065e-11,1.3036937566724397e-17,1.3517865503541257e-21
3.218967236192706e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4508497066480322,0.1172317508662942,0.02279868601206597,0.0,1.4931042194895808e-12,3.7049303043313925e-07,3.5689020069551056e-09,7.921480532330149e-11,1.515855984909922e-23,2.841805011853597e-05,3.99270415732842e-21,2.7170511971657776e-05,2.204739159963021e-15,1.121139834057325e-16,1.0423438260245573e-17,1.0634210872203612e-19,1.661836102363903e-11,5.055046861494732e-15,0.0014094174604570469,4.575934537810175e-05,2.014395742399919e-06,1.0663719310704775e-10,1.6088594340081778e-10,1.0487726217983409e-09,4.807727680203843e-13,1.1070596188563244e-10,3.745141544076085e-07,1.1635805237574086e-12,3.078904494514566e-09,7.702050007766676e-15,1.1266292315900658e-15,1.1196894314684281e-14,2.1642925819987984e-18,8.955928004108979e-11,1.426078215593795e-17,1.4521190811727676e-21
3.274133388542842e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4508270238809175,0.1172094182974332,0.02279829531419642,0.0,1.6110692778382228e-12,3.8310592720965346e-07,3.783757192515812e-09,8.334876405830518e-11,1.6748245773488877e-23,2.8905109481783494e-05,4.357997869905085e-21,2.7615645960995088e-05,2.325345283706311e-15,1.2271920886810788e-16,1.1308034157051927e-17,1.145527995058808e-19,1.7636766859260807e-11,5.423746094066636e-15,0.0014312530107952433,4.6540514762884396e-05,2.0705649622572137e-06,1.114286705346558e-10,1.636457025154377e-10,1.0611370976586306e-09,4.864488958547199e-13,1.1665861860167185e-10,3.8422752232852364e-07,1.2145994126142313e-12,3.2190102499946085e-09,8.269192100961018e-15,1.1817788607412226e-15,1.1871381933612055e-14,2.3223055332088004e-18,9.109142692787614e-11,1.5574911486416975e-17,1.5579569401015816e-21
