Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),COX(50),CHOX(53)
3.062723649325936e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755463064656699,0.11865762792455878,0.022821270781157529,0.0,1.5791379202894621e-20,1.2387752496149925e-16,9.8588219153951329e-17,2.7757810870917528e-20,9.953906182281293e-40,3.1940172240478644e-12,4.0799857815946184e-45,3.1136613756958433e-12,1.2222783150105208e-30,1.1548516156411313e-27,2.971212838808619e-32,1.030698759592714e-33,1.344948688019698e-22,7.8899629486639403e-34,1.2337872830449058e-05,5.9382379310744872e-07,9.6697907934588244e-11,6.2742755258411422e-10,2.3513097802699725e-16,6.6951418122904141e-15,7.3236601450183593e-14,1.3260395460384418e-10,1.1470914993617459e-16,1.2703342285033009e-20,2.1318321123873332e-21,5.5805317116224545e-23,1.6233563881980544e-26
3.0993726097339816e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755447605144823,0.11865748044482595,0.02282126722843119,0.0,1.6201536224259009e-20,1.2660480611538367e-16,1.0364066049570383e-16,2.8405454036563318e-20,1.0799487277738762e-39,3.2327273723828957e-12,4.3423722491531645e-45,3.1509123473656504e-12,1.2685584059135416e-30,1.1894441874557716e-27,3.1688474824188086e-32,1.097771253662433e-33,1.3778693698093151e-22,8.2988854024563844e-34,1.2485349773460927e-05,6.0092924578014396e-07,9.7042445179031357e-11,6.3739948654102329e-10,2.3809681981410606e-16,6.7194228210715107e-15,7.3500222183945236e-14,1.3501022192522636e-10,1.1896843863771425e-16,1.3140429940694108e-20,2.1603924774379527e-21,5.8929278779027017e-23,1.7107081506733471e-26
3.136021570142027e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755432146008535,0.1186573329688668,0.022821263675708654,0.0,1.6617153984479952e-20,1.2935864765740533e-16,1.0887932339715417e-16,2.9057656351425346e-20,1.1704288262544274e-39,3.2714425391513464e-12,4.6179020526679511e-45,3.1881631528522506e-12,1.3159090672725127e-30,1.2245934850995376e-27,3.376799073057808e-32,1.1682571666116887e-33,1.411202653350375e-22,8.7231801764155853e-34,1.2632822942635724e-05,6.0803469083810976e-07,9.7378682921437099e-11,6.4739695321273074e-10,2.4106204011352571e-16,6.7421886598917236e-15,7.3758659140497302e-14,1.3742495038270607e-10,1.2332200421398117e-16,1.3587046295367112e-20,2.1889909391773811e-21,6.2180852957286035e-23,1.8014489422063732e-26
3.172670530550072e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755416687247874,0.11865718549668122,0.022821260122989923,0.0,1.7038239712707088e-20,1.3213902028092971e-16,1.1430829493065041e-16,2.9714323436257669e-20,1.2671565243122833e-39,3.3101626016754135e-12,4.907045077181779e-45,3.2254137923753236e-12,1.3643377073426582e-30,1.2603000065465816e-27,3.5954567072477903e-32,1.2422813898570941e-33,1.4449490625726035e-22,9.163200029012939e-34,1.2780292338070097e-05,6.1514012828148432e-07,9.7706824934037956e-11,6.5741933961406022e-10,2.4403629382610574e-16,6.7655015894673009e-15,7.4009812199911882e-14,1.3984793635943992e-10,1.2777034548104047e-16,1.4043282449326647e-20,2.217627259965164e-21,6.5563238755082535e-23,1.8956566435275966e-26
3.2093194909581177e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375540122886288,0.11865703802826916,0.022821256570275006,0.0,1.7464800647006235e-20,1.3494589832454471e-16,1.1993168338843645e-16,3.0375362502869224e-20,1.3704702952173262e-39,3.3488874402896392e-12,5.2102810249734519e-45,3.2626642661493433e-12,1.4138515797745014e-30,1.2965644500992638e-27,3.8252182819437322e-32,1.3199715328605164e-33,1.4791091675155028e-22,9.6193001260456974e-34,1.2927757959860691e-05,6.2224555811044837e-07,9.802706998539575e-11,6.6746605174685103e-10,2.4700911810255888e-16,6.7870189324324311e-15,7.4256426093952832e-14,1.4227898079927563e-10,1.3231394628342988e-16,1.450922938547812e-20,2.246301807490733e-21,6.9079658351414277e-23,1.9934094809690475e-26
3.245968451366163e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755385770853619,0.11865689056363046,0.022821253017563891,0.0,1.7896844036184874e-20,1.3777925621301828e-16,1.2575361763630815e-16,3.1040682350246332e-20,1.4807217729859635e-39,3.3876169382662652e-12,5.5280994573615204e-45,3.2999145743837133e-12,1.4644577862580086e-30,1.3333872521125048e-27,4.0664905436908781e-32,1.4014579371145519e-33,1.5136834901586848e-22,1.0091837989877889e-33,1.3075219808104157e-05,6.2935098032513753e-07,9.8339611964390613e-11,6.7753650571932594e-10,2.4999152128277921e-16,6.8094098072418516e-15,7.4495724456259917e-14,1.4471789003215378e-10,1.3695327581840398e-16,1.4984977976436228e-20,2.2750142985411217e-21,7.2733356365917082e-23,2.0947860333379227e-26
3.278952515733404e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755371858966571,0.11865675784868181,0.022821249820127142,0.0,1.829037658356932e-20,1.4035190077891769e-16,1.311665451982389e-16,3.164305629689031e-20,1.5861823493787847e-39,3.4224773762509235e-12,5.8270174309287205e-45,3.3334397104269515e-12,1.5109430555423845e-30,1.3670056985041027e-27,4.2938212474144438e-32,1.4781516556186408e-33,1.5451550090137564e-22,1.0531473884513791e-33,1.3207932245220357e-05,6.3574585380829962e-07,9.8614469671399133e-11,6.8661974758709748e-10,2.5267509395874048e-16,6.8280624003165292e-15,7.4707440891734108e-14,1.4691947642003167e-10,1.4121089566574789e-16,1.542160713828582e-20,2.3008882862658537e-21,7.6141758541007352e-23,2.189188403309681e-26
3.3086381736639203e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375535933852849,0.11865663840784116,0.022821246942436705,0.0,1.8648362154189355e-20,1.4268559143945618e-16,1.3618106696669932e-16,3.2188042340364598e-20,1.6863822829462792e-39,3.4538548514212997e-12,6.1067952446917346e-45,3.3636122184833937e-12,1.5535452134676334e-30,1.3976497475190579e-27,4.506934027836196e-32,1.5499790439584235e-33,1.5737669582822248e-22,1.0938997463642592e-33,1.3327370825380026e-05,6.4150123467009618e-07,9.8856749118818432e-11,6.9481038166602555e-10,2.5509402783026651e-16,6.8448169457608741e-15,7.4893823540206113e-14,1.4890610853030914e-10,1.4510963160674294e-16,1.582147901681643e-20,2.3242013006437974e-21,7.9308635091429638e-23,2.2767624688587582e-26
3.338323831594437e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755346818337012,0.11865651896947603,0.022821244064748766,0.0,1.90099576803167e-20,1.4503661831510044e-16,1.4133326025728353e-16,3.2735680026542857e-20,1.7918040563855477e-39,3.485235185336074e-12,6.39704369278257e-45,3.3937846182855629e-12,1.5968761929846435e-30,1.4286611325279344e-27,4.7283515106302236e-32,1.6245379608145739e-33,1.602651657650271e-22,1.1357949036178563e-33,1.3446806929887258e-05,6.472566105364612e-07,9.9094303902504881e-11,7.0301560591117955e-10,2.5751579864606201e-16,6.8612633775843249e-15,7.5076651354796412e-14,1.5089757123462039e-10,1.4907196307054808e-16,1.6227943008060616e-20,2.3475393942305256e-21,8.2571419596686194e-23,2.3668547928700498e-26
3.3680094895249534e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755334298392142,0.11865639953358641,0.022821241187063326,0.0,1.937516703036648e-20,1.4740497187079205e-16,1.4662535601421724e-16,3.3285923896465372e-20,1.9026610573269375e-39,3.5166183212761317e-12,6.6980420008861799e-45,3.4239569099355629e-12,1.6409394887009886e-30,1.4600400868125249e-27,4.9583070089946105e-32,1.701902965031869e-33,1.6318093992613926e-22,1.178852290243373e-33,1.356624055879341e-05,6.5301198140747778e-07,9.9327228234788765e-11,7.1123513777871098e-10,2.5994015331954415e-16,6.8773987228065742e-15,7.5256006233676982e-14,1.528937702956703e-10,1.530981128249045e-16,1.6641047223524556e-20,2.3709025968676084e-21,8.5931876677020711e-23,2.4595077145571817e-26
3.39769514745547e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375532177869392,0.11865628010017222,0.022821238309380383,0.0,1.9743994076245634e-20,1.4979064333237873e-16,1.5205959295895188e-16,3.3838729165491797e-20,2.0191729664990941e-39,3.548004203665265e-12,7.0100737510268834e-45,3.4541290935335267e-12,1.6857385342190529e-30,1.4917868534882193e-27,5.1970377673284121e-32,1.7821498269148709e-33,1.6612404749011336e-22,1.2230914293909094e-33,1.3685671712149831e-05,6.5876734728323032e-07,9.9555614429578058e-11,7.194687004249508e-10,2.6236708110462767e-16,6.8932122202421356e-15,7.543197705564918e-14,1.5489461337424217e-10,1.5718829790345057e-16,1.7060839739342812e-20,2.3942909301166754e-21,8.9391779548070028e-23,2.5547636940183164e-26
3.4273808053859865e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755309259242361,0.11865616066923346,0.022821235431699938,0.0,2.0116442693110646e-20,1.5219362465313163e-16,1.5763821734131211e-16,3.439405171563238e-20,2.1415658347168779e-39,3.5793927780403699e-12,7.333426871788086e-45,3.4843011691776609e-12,1.7312767033921282e-30,1.5239016719111705e-27,5.4447849561775373e-32,1.8653555263134792e-33,1.6909451764584633e-22,1.2685319351611112e-33,1.380510039000788e-05,6.6452270816380437e-07,9.9779552951854596e-11,7.2771602252793953e-10,2.6479660486813332e-16,6.9087189497692513e-15,7.5604622711900155e-14,1.5690000998307665e-10,1.6134272975109654e-16,1.7487368598706279e-20,2.4177044136705674e-21,9.295290976694914e-23,2.6526653073498246e-26
3.4867521212470196e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755284221079324,0.11865592181478188,0.022821229676346536,0.0,2.0872220154696862e-20,1.5705148808387105e-16,1.6923764769201645e-16,3.5512075322142171e-20,2.4049297218684341e-39,3.6421777900129138e-12,8.0152696688073103e-45,3.544644996988444e-12,1.8245836312000301e-30,1.5892363685222734e-27,5.9683120579559239e-32,2.0409571303795391e-33,1.751176625863153e-22,1.3630959228311667e-33,1.4043950319434289e-05,6.7603341493975621e-07,1.0021444033948892e-10,7.4425088534195833e-10,2.6966344659140869e-16,6.9388325352818445e-15,7.5940210903346208e-14,1.6092411033975733e-10,1.6984515381250786e-16,1.8360827380202147e-20,2.4646069093350945e-21,1.0038601659829671e-22,2.8565762679705313e-26
3.5461234371080526e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375525918390318,0.11865568297023125,0.022821223921003119,0.0,2.1642530475894259e-20,1.6197851195370977e-16,1.8144176002168936e-16,3.6639654910213787e-20,2.6946922730822104e-39,3.704972942869177e-12,8.74596099650928e-45,3.6049883941166551e-12,1.920886104342931e-30,1.6560459160041696e-27,6.530896554008084e-32,2.229347901155324e-33,1.8125060862591035e-22,1.4627029216274826e-33,1.4282790347483453e-05,6.8754410173601401e-07,1.0063257860391182e-10,7.6083766221775275e-10,2.7454068945993413e-16,6.967786660649695e-15,7.6263293144219704e-14,1.6496538298210917e-10,1.7860696914480263e-16,1.9261807334123057e-20,2.5116102310284273e-21,1.0824560873625285e-22,3.0715833102713851e-26
3.605494752969086e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755234147714108,0.11865544413558117,0.022821218165669701,0.0,2.2427404761500749e-20,1.66974656947687e-16,1.9426877616220468e-16,3.7776461067441716e-20,3.0129018561771807e-39,3.7677778387796822e-12,9.5279618773597711e-45,3.6653313612825514e-12,2.0202090522695954e-30,1.7243319232041601e-27,7.1346105139625254e-32,2.4311876055081517e-33,1.8749358988589752e-22,1.5675129614111697e-33,1.4521620474566178e-05,6.9905476855325772e-07,1.0103462855217388e-10,7.7747437132493224e-10,2.79428340320849e-16,6.9956266058314257e-15,7.657437098903959e-14,1.690231669318625e-10,1.8762967712679455e-16,2.0190691825499195e-20,2.5587145144223109e-21,1.1654621950980917e-22,3.298030627047885e-26
3.664866068830119e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755209112512236,0.11865520531083122,0.022821212410346268,0.0,2.322687415620878e-20,1.7203989406761263e-16,2.0773701972205979e-16,3.8922174493843777e-20,3.3617181806547559e-39,3.8305920955580722e-12,1.0363803426211703e-44,3.7256738991793658e-12,2.1225765396126646e-30,1.7940958865607054e-27,7.7815896549872925e-32,2.6471555866406358e-33,1.9384684070421414e-22,1.6776873701563369e-33,1.4760440701093263e-05,7.1056541539216708e-07,1.0142122500736235e-10,7.9415910876081338e-10,2.8432640997102009e-16,7.0223964869971999e-15,7.6873925577079569e-14,1.7309682720062427e-10,1.9691470076039668e-16,2.114786388701561e-20,2.6059198843176716e-21,1.2530249665502608e-22,3.5362638092874003e-26
3.724237384691152e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755184078297712,0.11865496649598099,0.022821206655032823,0.0,2.4040969841257655e-20,1.7717420418535706e-16,2.2186491041802328e-16,4.0076485803753137e-20,3.7434155783293759e-39,3.8934153460047067e-12,1.1256087062345126e-44,3.7860160084744506e-12,2.2280117949551114e-30,1.8653392067864433e-27,8.4740336363850414e-32,2.8779508439082365e-33,2.0031059561663813e-22,1.793388725600087e-33,1.4999251027475482e-05,7.2207604225342141e-07,1.0179297789894213e-10,8.1089004528111741e-10,2.8923490678315793e-16,7.0481385246454777e-15,7.7162419350003974e-14,1.7718575369920901e-10,2.0646338807159233e-16,2.2133706278589077e-20,2.6532264554694945e-21,1.3452919646556256e-22,3.7866297408969331e-26
3.783608700552185e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755159045070682,0.11865472769103007,0.022821200899729367,0.0,2.4869723031588636e-20,1.8237757767689751e-16,2.3667095932503772e-16,4.1239095368869124e-20,4.1603866289319169e-39,3.956247237371446e-12,1.2207484990139894e-44,3.846357689810202e-12,2.336537234211382e-30,1.9380631995661982e-27,9.2142065895206779e-32,3.1242921851166148e-33,2.0688508933903892e-22,1.914780815981359e-33,1.5238051454123591e-05,7.3358664913770068e-07,1.0215047315179423e-10,8.2766542363349575e-10,2.9415383833786751e-16,7.0728932893941665e-15,7.744029652343605e-14,1.8128936034842038e-10,2.1627701491809019e-16,2.3148601540338457e-20,2.7006343330606389e-21,1.4424117889638019e-22,4.0494764738202138e-26
3.842980016413218e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755134012831256,0.11865448889597807,0.0228211951444359,0.0,2.5713164973360331e-20,1.8765001409653812e-16,2.5217376466322865e-16,4.2409713160218675e-20,4.6151454052156863e-39,4.0190874308839539e-12,1.3220740582632143e-44,3.9066989438048753e-12,2.4481744820169813e-30,2.012269102622605e-27,1.0004437550418624e-31,3.386918350206439e-33,2.1357055675250826e-22,2.0420286046431731e-33,1.5476841981448334e-05,7.4509723604568493e-07,1.0249427347970078e-10,8.444835561778026e-10,2.990832116080996e-16,7.0966997474887761e-15,7.7707983700347501e-14,1.8540708428538662e-10,2.2635678754817941e-16,2.4192932039226086e-20,2.7481436132028776e-21,1.5445340319601422e-22,4.3251531106247336e-26
3.902351332274251e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755108981579574,0.11865425011082455,0.022821189389152414,0.0,2.6571326940811447e-20,1.9299152175020931e-16,2.6839200633737457e-16,4.3588058518515877e-20,5.1103314872387393e-39,4.0819356011140408e-12,1.4298668740020672e-44,3.9670397710536779e-12,2.5629444005194016e-30,2.087958084436907e-27,1.0847120893571895e-31,3.6665881329196248e-33,2.2036723288497115e-22,2.1752981830176865e-33,1.5715622609860445e-05,7.5660780297805467e-07,1.0282491942793415e-10,8.6134282175928153e-10,3.0402303286718715e-16,7.1195953275766122e-15,7.7965890668576319e-14,1.8953838482073726e-10,2.367038460089195e-16,2.5267080028261656e-20,2.7957543836207618e-21,1.6518092220905131e-22,4.6140096896985981e-26
3.961722648135284e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375508395131574,0.11865401133556913,0.02282118363387892,0.0,2.744424023376666e-20,1.9840211733971334e-16,2.8534444143715435e-16,4.4773859942573929e-20,5.6487132065086422e-39,4.1447914354553567e-12,1.5444156088730195e-44,4.027380172129669e-12,2.6808671141054064e-30,2.1651312519937873e-27,1.1744716600504352e-31,3.9640804534985261e-33,2.2727535289648323e-22,2.314756730868666e-33,1.5954393339770636e-05,7.6811834993548941e-07,1.0314293024416954e-10,8.7824166309661309e-10,3.0897330769022431e-16,7.1416159862992415e-15,7.8214411055040741e-14,1.9368274256749619e-10,2.4731926700698824e-16,2.637142769447818e-20,2.8434667241831879e-21,1.7643887764386781e-22,4.9163971125795967e-26
4.021093963996317e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755058922039866,0.11865377257021137,0.022821177878615415,0.0,2.8331936175401462e-20,2.0388182563231924e-16,3.0304990007860139e-16,4.5966854878155236e-20,6.2331907990669908e-39,4.2076546336356517e-12,1.6660161151468919e-44,4.0877201475846079e-12,2.8019620329112059e-30,2.2437896582188612e-27,1.2699750497436324e-31,4.2801944218419375e-33,2.3429515206601997e-22,2.4605724789659763e-33,1.6193154171589604e-05,7.7962887691866975e-07,1.0344880468864757e-10,8.9517858435216611e-10,3.1393404114330929e-16,7.1627962613643375e-15,7.8453922944792652e-14,1.9783965863073665e-10,2.5820406659879031e-16,2.7506357203320527e-20,2.8912807073743398e-21,1.8824249567042878e-22,5.2326670513018819e-26
4.1398365957183833e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755008866452374,0.11865329506918722,0.022821166368118352,0.0,3.0151801401790118e-20,2.1504871785050263e-16,3.4079555002202529e-16,4.8373418520674061e-20,7.5527140198189491e-39,4.3334019793267229e-12,1.9315919256910204e-44,4.2083988237366317e-12,3.0537426912204172e-30,2.4055661688715778e-27,1.4792567037818608e-31,4.9715851351427922e-33,2.4867072951756996e-22,2.7719535407529431e-33,1.6670646142596572e-05,8.0264987096498822e-07,1.0402604166393495e-10,9.2916097669658882e-10,3.2388690128196365e-16,7.2027670266099009e-15,7.8907359366047127e-14,2.0618926798835139e-10,2.807855780451462e-16,2.9869490558945276e-20,2.9872138574038778e-21,2.1354802141369295e-22,5.9082644249645258e-26
4.2585792274404495e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754958814817881,0.11865281760774883,0.022821154857661233,0.0,3.2031173593439822e-20,2.2649254587053546e-16,3.8178090707727769e-16,5.080581974847563e-20,9.0948680993854723e-39,4.4591754649788408e-12,2.2291056913373009e-44,4.3290758035283413e-12,3.3184282410674137e-30,2.5732952156635019e-27,1.7147104234795098e-31,5.7475596937557058e-33,2.6349584938926381e-22,3.1108068693051761e-33,1.7148098526166601e-05,8.2567078512245227e-07,1.0456024010870704e-10,9.6327917272693906e-10,3.338816430259215e-16,7.2397575826626347e-15,7.9328936110615304e-14,2.1458360214686263e-10,3.044553949507673e-16,3.2359538621374279e-20,3.0835542833498224e-21,2.4122083776357404e-22,6.6436272562482941e-26
4.3773218591625156e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754908767137054,0.11865234018589288,0.022821143347244062,0.0,3.3970303970183903e-20,2.3821376650038203e-16,4.261588439220531e-16,5.326225803794155e-20,1.0887946927975421e-38,4.5849730855697908e-12,2.5611851051777155e-44,4.4497510906878542e-12,3.5961505675546806e-30,2.7469839423202071e-27,1.978596620396411e-31,6.6152450664147468e-33,2.7877239699276035e-22,3.4785125233078963e-33,1.7625511325584685e-05,8.486916193965064e-07,1.0505473041473618e-10,9.9752318421315406e-10,3.4391828897397333e-16,7.2739985426616527e-15,7.9721177448766658e-14,2.2301932978564546e-10,3.2921972557405724e-16,3.4979562261100288e-20,3.1803023450436151e-21,2.7138537090791336e-22,7.4415883049532824e-26
4.496064490884582e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754858723410458,0.11865186280361616,0.022821131836866824,0.0,3.5969443945845974e-20,2.5021293706998028e-16,4.7408304645490233e-16,5.5741054981414863e-20,1.2962680363620537e-38,4.7107929911605651e-12,2.930574699533989e-44,4.5704246886754213e-12,3.8870322521395362e-30,2.9266392030612957e-27,2.2732834816212103e-31,7.5820976707409064e-33,2.9450225849937477e-22,3.8764640867464131e-33,1.810288454413556e-05,8.717123737925944e-07,1.0551258537559467e-10,1.0318837954856692e-09,3.5399685558457754e-16,7.3057026826364929e-15,8.0086412261505262e-14,2.3149337724033901e-10,3.5508404667904804e-16,3.7732625894326301e-20,3.2774583245220373e-21,3.041670173459281e-22,8.3049856878848579e-26
4.614807122606648e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754808683638637,0.11865138546091529,0.022821120326529512,0.0,3.8028845083742965e-20,2.6249070741007417e-16,5.2570791667504496e-16,5.824064736603863e-20,1.5352341878725406e-38,4.8366334749434687e-12,3.3401362871628529e-44,4.69109660070409e-12,4.1911872064304554e-30,3.1122677051825134e-27,2.60124761187745e-31,8.6559049690268064e-33,3.1068732068485213e-22,4.3060677161616943e-33,1.8580218185103687e-05,8.9473304831616152e-07,1.0593664003945743e-10,1.0663525038950437e-09,3.6411735400411426e-16,7.335066315932616e-15,8.0426789108494674e-14,2.4000290864558226e-10,3.8205317221076083e-16,4.0621798571446189e-20,3.3750224364479954e-21,3.396920376837839e-22,9.2366611633219932e-26
4.733549754328714e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754758647822042,0.11865090815778707,0.022821108816232141,0.0,4.0148759058283621e-20,2.750478124848553e-16,5.8118848494109079e-16,6.0759580436889195e-20,1.8092855682455403e-38,4.9624929622313245e-12,3.7928493463410342e-44,4.8117668297587026e-12,4.5087212678294383e-30,3.3038761324177152e-27,2.9650746177688468e-31,9.8447868673695596e-33,3.2732947071187839e-22,4.7687412551018789e-33,1.9057512251773287e-05,9.1775364297265333e-07,1.0632950999870593e-10,1.1009214649597576e-09,3.7427979091638094e-16,7.3622705596370146e-15,8.0744290112121573e-14,2.485453076412941e-10,4.101313167995193e-16,4.3650154975929158e-20,3.4729948374731223e-21,3.7808745990516964e-22,1.0239458679660372e-25
4.85229238605078e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754708615961065,0.11865043089422818,0.022821097305974692,0.0,4.2329437621551484e-20,2.8788506556885014e-16,6.4068033010979399e-16,6.3296501355263499e-20,2.1222904076229398e-38,5.0883700002302006e-12,4.2918113695952949e-44,4.9324353786135697e-12,4.8397327619786418e-30,3.501471251619495e-27,3.3674596553189363e-31,1.1157196979704443e-32,3.4443059594336812e-22,5.265913405480464e-33,1.9534766747428302e-05,9.4077415776751605e-07,1.0669360837799442e-10,1.135583441417448e-09,3.844841692058713e-16,7.3874825109317262e-15,8.1040743850041082e-14,2.5711816038078666e-10,4.3932215481199799e-16,4.6820776350097999e-20,3.571375634725381e-21,4.1948099067042292e-22,1.1316223176166263e-25
4.971035017772846e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754658588056047,0.11864995367023533,0.02282108579575717,0.0,4.457113257466077e-20,3.0100335194750322e-16,7.0433950729422367e-16,6.5850152876243316e-20,2.4784034891387534e-38,5.2142632485680287e-12,4.840238172793577e-44,5.0531022498488291e-12,5.1843130325338421e-30,3.7050600037576718e-27,3.8112079382390863e-31,1.2601923745868641e-32,3.6199258378421206e-22,5.7990229542130013e-33,2.0011981675352412e-05,9.6379459270619621e-07,1.0703116156674583e-10,1.1703317560417063e-09,3.9473048858093628e-16,7.4108563364887459e-15,8.1317837295622474e-14,2.6571923979472765e-10,4.6962887495596776e-16,5.0136751349614454e-20,3.670164893324264e-21,4.6400093440788599e-22,1.2469799576494852e-25
5.0897776494949125e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754608564107286,0.11864947648580523,0.022821074285579571,0.0,4.6874095743698617e-20,3.1440362313954593e-16,7.723224831923234e-16,6.8419367281404819e-20,2.8820768553239948e-38,5.3401714705783697e-12,5.44146415900528e-44,5.1737674458654946e-12,5.5425469372645041e-30,3.914649580394799e-27,4.2992352017283819e-31,1.4188091386516874e-32,3.8001732155014516e-22,6.3695180557499053e-33,2.048915703882905e-05,9.8681494779414117e-07,1.0734422369725356e-10,1.205160248220931e-09,4.0501874612122368e-16,7.4325342750091903e-15,8.1577126805955715e-14,2.7434649110978068e-10,5.0105423033748777e-16,5.3601176825889299e-20,3.7693626429303661e-21,5.117761202124899e-22,1.3703031960506964e-25
5.2085202812169786e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375455854411501,0.11864899934093465,0.022821062775441891,0.0,4.9238578959672261e-20,3.2808689160412143e-16,8.4478607841312393e-16,7.1003060590261464e-20,3.3380704660853194e-38,5.4660935252873477e-12,6.0989425417752429e-44,5.2944309688993013e-12,5.9145133112705933e-30,4.130247487497573e-27,4.8345681270201128e-31,1.5925160710698399e-32,3.9850669636065032e-22,6.9788555677011208e-33,2.0966292841141366e-05,1.0098352230367983e-06,1.0763468995478609e-10,1.2400632340401001e-09,4.1534893675291853e-16,7.4526475588834942e-15,8.1820048222703956e-14,2.8299801853550095e-10,5.3360058419921184e-16,5.721715854164442e-20,3.8689688834986115e-21,5.6293583605717409e-22,1.5018762904886007e-25
5.327262912939045e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754508528079402,0.11864852223562024,0.022821051265344127,0.0,5.1664834041783741e-20,3.4205422587517904e-16,9.2188741594073374e-16,7.3600227055125252e-20,3.8514628266201193e-38,5.5920283600217259e-12,6.816245537389783e-44,5.4150928210334615e-12,6.3002853997271465e-30,4.3518615984689357e-27,5.4203447369773267e-31,1.7822929807472059e-32,4.1746259505201973e-22,7.628500434331302e-33,2.1443389085572244e-05,1.0328554184396156e-06,1.0790430885592579e-10,1.2750354694569111e-09,4.2572105366833589e-16,7.4713172644068008e-15,8.2047926189621004e-14,2.9167207298323205e-10,5.6726995176704316e-16,6.0987811828168764e-20,3.968983590394914e-21,6.1760976950122403e-22,1.6419832964576463e-25
5.446005544661111e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754458516000635,0.11864804516985877,0.022821039755286283,0.0,5.4153112783582024e-20,3.5630674607877218e-16,1.0037838750679799e-15,7.6209933936615337e-20,4.427661599310286e-38,5.7179750035749621e-12,7.5970645321254418e-44,5.535753004210482e-12,6.699931262387396e-30,4.5795001977348389e-27,6.0598147693189404e-31,1.9891534641283767e-32,4.3688690410761984e-22,8.3199251136282049e-33,2.1920445775404312e-05,1.0558755340080401e-06,1.0815469360004299e-10,1.3100721162576713e-09,4.3613508869478474e-16,7.4886550978134896e-15,8.226198276629613e-14,3.0036704071207266e-10,6.0206403854446232e-16,6.4916262190609408e-20,4.0694067189327968e-21,6.7592795423364328e-22,1.7909080276436961e-25
5.564748176383177e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754408507878825,0.11864756814364692,0.022821028245268344,0.0,5.6703666941730369e-20,3.7084561980804436e-16,1.090633050399431e-15,7.8831316558686521e-20,5.0724141981126289e-38,5.8439325598958504e-12,8.4452102260369281e-44,5.6564115202430533e-12,7.1135141511939824e-30,4.8131720158165561e-27,6.7563400294182574e-31,2.2141449556745027e-32,4.5678150960351741e-22,9.0546090454561834e-33,2.2397462913919913e-05,1.0788955697475213e-06,1.0838733255272962e-10,1.3451687106165207e-09,4.4659103261698387e-16,7.5047641212041364e-15,8.2463345382764027e-14,3.0908143284308071e-10,6.3798427524914987e-16,6.9005645864572286e-20,4.1702382083454914e-21,7.3802072204962979e-22,1.9489340273339742e-25
