Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53),CH3X(55),C2H4X(215)
7.053095928818907e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351309807665323,0.11016511169889805,0.022338113346772822,0.0,2.864111671627503e-07,0.0002936993018423349,8.321944549781171e-05,6.989511225870585e-07,3.4233317306332597e-16,0.0006001579053875567,2.1349932108856e-14,0.0003035572741377095,2.7116736597068274e-11,2.818047283516935e-10,4.515049904718556e-12,6.099071279932131e-14,8.213737455531898e-08,1.3798737340086465e-09,0.0078066255246248386,0.000883268521992811,8.518442821347414e-05,4.20394958759984e-08,3.3350200562729977e-09,1.0883166321116836e-08,8.460148953438287e-12,1.1545944666539472e-07,1.3311255498330519e-05,2.907221343078912e-09,5.615497617452224e-06,2.1799455009772555e-09,1.5045096963709285e-11,2.581851645845358e-10,1.6177199818613882e-13,1.8626600569045956e-09,6.155699663907279e-11
7.059479387470008e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351198252130725,0.11016406149022709,0.02233768466954703,0.0,2.872014413064916e-07,0.00029420134447811407,8.338650569534159e-05,7.007065856347521e-07,3.4359001894277317e-16,0.0006006606796982694,2.1441836351696162e-14,0.0003036695543166271,2.7187248215760912e-11,2.829147430767672e-10,4.525888151137358e-12,6.117798650973167e-14,8.230861805833256e-08,1.3847757613892666e-09,0.007807001617853289,0.0008839577912320967,8.522394747130899e-05,4.2091916856865806e-08,3.3377501426610506e-09,1.0892071170641827e-08,8.46764357440931e-12,1.1551908779359638e-07,1.3311921136675123e-05,2.9111588506060047e-09,5.625378318034145e-06,2.187693347019886e-09,1.50845318438573e-11,2.5870285994018483e-10,1.620666610353028e-13,1.8642158801665634e-09,6.181332628734521e-11
7.065862846121109e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351086880951074,0.11016301290611134,0.022337256002702945,0.0,2.879930859505661e-07,0.00029470369543000503,8.355370454448164e-05,7.0246468635442e-07,3.4485011219963786e-16,0.0006011633526962866,2.1534043656344856e-14,0.00030378167534029517,2.7257871078476018e-11,2.84027966588519e-10,4.536738499044329e-12,6.136561976814307e-14,8.248003164976395e-08,1.389690450910916e-09,0.007807376045697496,0.0008846468994994496,8.526344509744798e-05,4.214434999443103e-08,3.3404795603765663e-09,1.0900974216461532e-08,8.475136952103417e-12,1.1557868902244644e-07,1.3312584959892122e-05,2.9150981235313137e-09,5.635265298899075e-06,2.1954612158506696e-09,1.512403168638855e-11,2.5922098400308467e-10,1.623615851279913e-13,1.865771388893577e-09,6.207046578769746e-11
7.07224630477221e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350975693475914,0.11016196594020924,0.022336827346236744,0.0,2.887861020945964e-07,0.0002952063544893997,8.372104200507267e-05,7.042254256307955e-07,3.461134577068962e-16,0.0006016659243361013,2.162655469614747e-14,0.0003038936374410093,2.7328605227739053e-11,2.851444046646103e-10,4.5476009437097594e-12,6.155361282422334e-14,8.265161528524636e-08,1.394617822320623e-09,0.0078077488145703545,0.0008853358468417699,8.530292112868172e-05,4.219679527575679e-08,3.343208309202326e-09,1.0909875457830221e-08,8.482629088809246e-12,1.1563825048227479e-07,1.331324698020867e-05,2.9190391622137556e-09,5.64515855570931e-06,2.203249138713977e-09,1.516359669319226e-11,2.5973953664801713e-10,1.6265677060180795e-13,1.8673265829381286e-09,6.232841683776727e-11
7.078629763423311e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435086468905729,0.11016092058620401,0.02233639870014458,0.0,2.8958049073812797e-07,0.00029570932144793664,8.388851803705991e-05,7.059888043460344e-07,3.4738006033988114e-16,0.0006021683945723172,2.171937014509621e-14,0.0003040054408507256,2.7399450705956272e-11,2.862640630860301e-10,4.558475480405644e-12,6.174196592747751e-14,8.282336892035643e-08,1.3995578953725153e-09,0.0078081199308600874,0.000886024633305833,8.534237560169783e-05,4.224925268247084e-08,3.3459363889217572e-09,1.0918774893966582e-08,8.490119983026185e-12,1.1569777230309726e-07,1.3313907209735618e-05,2.9229819670465997e-09,5.655058084132341e-06,2.2110571468654304e-09,1.5203226797482267e-11,2.6025851775008457e-10,1.6295221738158022e-13,1.8688814621542403e-09,6.25871811366814e-11
7.085013222074412e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350753867049725,0.11015987683780315,0.022335970064422637,0.0,2.903762528803727e-07,0.00029621259609750113,8.405613260049188e-05,7.077548233797181e-07,3.4864992497628977e-16,0.000602670763359647,2.181249067782931e-14,0.00030411708580106223,2.7470407555414764e-11,2.8738694763708986e-10,4.569362104405664e-12,6.193067932724776e-14,8.299529251061404e-08,1.4045106898277997e-09,0.007808489400930328,0.0008867132589382836,8.538180855307471e-05,4.2301722198700385e-08,3.348663799318918e-09,1.0927672524086401e-08,8.497609638768349e-12,1.1575725461323889e-07,1.3314565660469835e-05,2.9269265384122275e-09,5.664963879840822e-06,2.2188852715718725e-09,1.524292192070409e-11,2.607779271847069e-10,1.632479255190306e-13,1.8704360263962643e-09,6.284676038505397e-11
7.091396680725513e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350643226810255,0.11015883468873879,0.022335541439067106,0.0,2.9117338951989807e-07,0.00029671617823022413,8.42238856555195e-05,7.09523483608854e-07,3.499230564962288e-16,0.000603173030652914,2.1905916969630002e-14,0.0003042285725232993,2.754147581828256e-11,2.8851306410541557e-10,4.580260810985169e-12,6.211975327271393e-14,8.316738601148263e-08,1.4094762254547399e-09,0.007808857231120221,0.0008874017237856333,8.542122001927889e-05,4.235420381364199e-08,3.3513905401784765e-09,1.0936568347447825e-08,8.505098061255507e-12,1.1581669753984805e-07,1.3315222344294737e-05,2.930872876637622e-09,5.6748759385125805e-06,2.22673354411133e-09,1.528268229396961e-11,2.612977648276168e-10,1.635438952446047e-13,1.8719902755176947e-09,6.310715628498454e-11
7.097780139376614e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350532767698375,0.11015779413276713,0.02233511282407421,0.0,2.9197190165507035e-07,0.0002972200676384823,8.4391777162395e-05,7.112947859078765e-07,3.511994597821863e-16,0.000603675196407051,2.1999649696425732e-14,0.00030433990124837935,2.7612655536608662e-11,2.8964241828194284e-10,4.591171595421154e-12,6.230918801289349e-14,8.333964937836926e-08,1.4144545220286355e-09,0.0078092234277445174,0.000888090027894274,8.546061003667495e-05,4.2406697510836806e-08,3.3541166112857393e-09,1.0945462363298709e-08,8.512585248322912e-12,1.1587610121025323e-07,1.3315877272979951e-05,2.9348209820703423e-09,5.684794255830586e-06,2.2346019957729788e-09,1.53225080108851e-11,2.618180305548588e-10,1.6384012653957667e-13,1.8735442093729115e-09,6.336837054005618e-11
7.104163598027715e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435042248907603,0.11015675516366874,0.022334684219440147,0.0,2.9277179028418324e-07,0.0002977242641148967,8.455980708147098e-05,7.130687311486499e-07,3.524791397189835e-16,0.0006041772605771001,2.2093689534787225e-14,0.00030445107220690833,2.7683946752323137e-11,2.9077501596091067e-10,4.602094452992247e-12,6.24989837966419e-14,8.351208256662479e-08,1.419445599331798e-09,0.007809587997093668,0.0008887781713104742,8.549997864152489e-05,4.245920327084021e-08,3.3568420124266462e-09,1.095435457085268e-08,8.520071200244736e-12,1.1593546575063143e-07,1.3316530458183632e-05,2.938770855091213e-09,5.694718827482957e-06,2.2424906578571128e-09,1.5362398885566717e-11,2.6233872424278564e-10,1.641366193043869e-13,1.875097827817661e-09,6.363040485533381e-11
7.110547056678816e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435031239030764,0.11015571777524823,0.022334255625161156,0.0,2.9357305640490337e-07,0.00029822876745233355,8.472797537319964e-05,7.148453202004684e-07,3.5376210119383736e-16,0.0006046792231182131,2.2188037161927674e-14,0.0003045620856291552,2.775534950723718e-11,2.919108629398542e-10,4.613029378978692e-12,6.268914087265273e-14,8.368468553154374e-08,1.4244494771535352e-09,0.007809950945433916,0.0008894661540803705,8.553932586997774e-05,4.2511721082501404e-08,3.3595667433877515e-09,1.0963244969352648e-08,8.527555924732416e-12,1.1599479128512001e-07,1.3317181911454265e-05,2.942722496019905e-09,5.704649649162945e-06,2.25039956167511e-09,1.5402355020630387e-11,2.6285984576805467e-10,1.6443337377633347e-13,1.876651130707044e-09,6.38932609373623e-11
7.116930515329917e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435020247076005,0.11015468196133431,0.02233382704123349,0.0,2.943757010143902e-07,0.0002987335774439029,8.489628199813193e-05,7.166245539300578e-07,3.5504834909636617e-16,0.0006051810839856513,2.2282693255701975e-14,0.0003046729417450534,2.782686384304315e-11,2.930499650196013e-10,4.6239763686623326e-12,6.287965948945783e-14,8.385745822836469e-08,1.4294661752901293e-09,0.007810312279007373,0.0008901539762499767,8.55786517580777e-05,4.2564250933238306e-08,3.362290803956235e-09,1.0972133558069267e-08,8.535039421319556e-12,1.1605407793806582e-07,1.3317831644229188e-05,2.9466759051498846e-09,5.714586716568922e-06,2.2583287385494037e-09,1.5442376691096414e-11,2.633813950076264e-10,1.6473039007762486e-13,1.87820411789589e-09,6.41569404941651e-11
7.123313973981018e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435009272980256,0.11015364771577947,0.022333398467653403,0.0,2.9517972510993046e-07,0.0002992386938829582,8.506472691691608e-05,7.184064332015779e-07,3.5633788831855346e-16,0.0006056828431347854,2.2377658494605504e-14,0.00030478364078420097,2.789848980131468e-11,2.9419232800426266e-10,4.634935417326591e-12,6.307053989542767e-14,8.403040061227037e-08,1.4344957135448084e-09,0.00781067200403215,0.0008908416378651935,8.561795634177219e-05,4.261679280260262e-08,3.3650141939199134e-09,1.0981020336227913e-08,8.542521689597083e-12,1.1611332583310322e-07,1.3318479667837e-05,2.9506310828454827e-09,5.724530025404373e-06,2.266278219813436e-09,1.5482463701439225e-11,2.6390337183876037e-10,1.6502766806742562e-13,1.879756789240852e-09,6.442144523524149e-11
7.12969743263212e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349983166806883,0.11015261503246022,0.022332969904417157,0.0,2.9598512968824487e-07,0.00029974411656309594,8.523331009029696e-05,7.201909588766226e-07,3.576307237547263e-16,0.0006061845005210946,2.2472933557773304e-14,0.0003048941829758612,2.7970227423506774e-11,2.9533795770122687e-10,4.645906520256443e-12,6.326178233877149e-14,8.420351263838746e-08,1.4395381117277276e-09,0.007811030126702445,0.0008915291389717933,8.565723965689888e-05,4.2669346676489945e-08,3.367736913067217e-09,1.0989905303069069e-08,8.550002733412691e-12,1.1617253509230197e-07,1.3319125993499146e-05,2.9545880294196968e-09,5.734479571377875e-06,2.2742480368116295e-09,1.5522616071545533e-11,2.64425776139012e-10,1.653252078516716e-13,1.8813091445984028e-09,6.468677687156504e-11
7.13608089128322e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434987378114717,0.11015158390527667,0.02233254135152104,0.0,2.9679191574544724e-07,0.0003002498452781555,8.540203147911548e-05,7.219781318142227e-07,3.5892686030164534e-16,0.0006066860561001681,2.256851912497953e-14,0.00030500456854896257,2.8042076750955768e-11,2.964868599211557e-10,4.65688967273842e-12,6.34533870675373e-14,8.437679426178708e-08,1.444593389655954e-09,0.00781138665318859,0.0008922164796154243,8.5696501739187e-05,4.272191254521702e-08,3.3704589611871984e-09,1.0998788457863135e-08,8.557482555994728e-12,1.1623170583684845e-07,1.3319770632329887e-05,2.958546745132151e-09,5.744435350203111e-06,2.2822382208993593e-09,1.5562834101651137e-11,2.6494860778623107e-10,1.6562300967748126e-13,1.882861183824486e-09,6.495293711558247e-11
7.142464349934322e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349764572199935,0.11015055432815264,0.02233211280896134,0.0,2.976000842776872e-07,0.00030075587982221827,8.557089104430729e-05,7.237679528708455e-07,3.6022630285842385e-16,0.0006071875098277033,2.266441587663639e-14,0.00030511479773210015,2.811403782487949e-11,2.9763904047797787e-10,4.667884870060578e-12,6.364535432961234e-14,8.455024543748471e-08,1.4496615671534441e-09,0.0078117415896371825,0.0008929036598416242,8.573574262427154e-05,4.277449038944043e-08,3.3731803380695387e-09,1.1007669799856455e-08,8.564961156326244e-12,1.1629083818783428e-07,1.332041359533666e-05,2.962507230310409e-09,5.754397357598838e-06,2.290248803442921e-09,1.5603117708900796e-11,2.654718666585585e-10,1.6592107343310056e-13,1.884412906776323e-09,6.521992768121128e-11
7.148847808585423e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349655539344124,0.11014952629503554,0.022331684276734376,0.0,2.9840963628086653e-07,0.0003012622199896075,8.573988874690214e-05,7.25560422900398e-07,3.615290563265024e-16,0.0006076888616595072,2.276062449379327e-14,0.000305224870753535,2.8186110686377304e-11,2.987945051888818e-10,4.67889210751249e-12,6.38376843727231e-14,8.472386612044032e-08,1.45474266405102e-09,0.0078120949421711505,0.0008935906796958134,8.577496234768472e-05,4.282708019008367e-08,3.3759010435045454e-09,1.1016549328281607e-08,8.572438536330648e-12,1.1634993226510804e-07,1.332105489342214e-05,2.9664694852858654e-09,5.764365589288884e-06,2.298279815819491e-09,1.5643466704459177e-11,2.6599555263442326e-10,1.6621939904125754e-13,1.8859643133119273e-09,6.548775028383822e-11
7.155231267236524e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434954668196108,0.11014849979989622,0.02233125575483645,0.0,2.9922057275006447e-07,0.0003017688655748876,8.590902454802281e-05,7.27355542754227e-07,3.628351256097415e-16,0.0006081901115514948,2.285714565813576e-14,0.00030533478784119575,2.8258295376430163e-11,2.9995325987430994e-10,4.6899113803852254e-12,6.403037744443556e-14,8.489765626555843e-08,1.4598367001863474e-09,0.00781244671688987,0.0008942775392232827,8.581416094484552e-05,4.28796819395399e-08,3.3786210772831368e-09,1.1025427042407065e-08,8.579914701235425e-12,1.1640898818698832e-07,1.332169453738548e-05,2.970433510287831e-09,5.7743400410021445e-06,2.306331289417096e-09,1.5683881390540362e-11,2.6651966559254e-10,1.665179868340219e-13,1.887515403288468e-09,6.575640664031711e-11
7.161614725887625e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349437999434493,0.11014747483672892,0.02233082724326391,0.0,3.0003289468018396e-07,0.0003022758163728638,8.607829840888445e-05,7.291533132811214e-07,3.6414451561439905e-16,0.0006086912594596906,2.2953980051984977e-14,0.0003054445492226787,2.8330591935900676e-11,3.011153103579534e-10,4.700942683971331e-12,6.422343379215537e-14,8.507161582768834e-08,1.4649436954039215e-09,0.007812796919869225,0.0008949642384692145,8.585333845107769e-05,4.2932295622410975e-08,3.381340439196856e-09,1.1034302941503536e-08,8.58738965005196e-12,1.1646800607193428e-07,1.332233253792143e-05,2.97439930558385e-09,5.784320708472564e-06,2.3144032556345827e-09,1.5724361910816827e-11,2.6704420541190617e-10,1.668168368278699e-13,1.889066176563573e-09,6.602589846896745e-11
7.167359838673615e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349340334155385,0.11014655367476946,0.0223304415916738,0.0,3.007651698087102e-07,0.00030273233287849793,8.623076289275603e-05,7.307735737802609e-07,3.653258098923207e-16,0.0006091422053446662,2.304139938212709e-14,0.00030554320152507183,2.8395754521453904e-11,3.021639785165984e-10,4.7108811395692255e-12,6.439749531044116e-14,8.522832424778889e-08,1.4695510875220116e-09,0.007813110763716383,0.0008955821307870941,8.588858020306066e-05,4.297965812290488e-08,3.383787290302955e-09,1.1042289698211224e-08,8.594116065474285e-12,1.1652108974387038e-07,1.3322905342030379e-05,2.9779700352194093e-09,5.793308620146478e-06,2.321685572380148e-09,1.5760850462952453e-11,2.6751665611592037e-10,1.6708602589002483e-13,1.8904616016149603e-09,6.62691568648295e-11
7.173104951459606e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434924280956678,0.11014563374451607,0.02233005594844163,0.0,3.014985686913343e-07,0.0003031890962911538,8.638333914552924e-05,7.323959826251984e-07,3.6650980151053196e-16,0.0006095930685553318,2.312907347966853e-14,0.0003056417280549954,2.8461007783860696e-11,3.032153252416432e-10,4.720829332803415e-12,6.457185146269509e-14,8.538516982605983e-08,1.4741690070524652e-09,0.007813423343753671,0.000896199893346212,8.592380492553304e-05,4.3027030263462936e-08,3.3862335968790733e-09,1.1050274983586721e-08,8.600841499733109e-12,1.1657414278570128e-07,1.332347683119695e-05,2.981542199238291e-09,5.802301560029408e-06,2.3289845364945247e-09,1.5797392193232047e-11,2.679894523919413e-10,1.6735542733323545e-13,1.891856769921089e-09,6.651309464088921e-11
7.178850064245597e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349145425224323,0.11014471504163874,0.022329670313564736,0.0,3.0223309205243e-07,0.0003036461064617433,8.653602713911784e-05,7.340205404293914e-07,3.6769649405063507e-16,0.0006100438490598549,2.3217002843337836e-14,0.0003057401289776783,2.8526351752664336e-11,3.042693547852809e-10,4.73078726024517e-12,6.474650242894345e-14,8.554215252947177e-08,1.4787974684760099e-09,0.007813734664362014,0.0008968175261792635,8.595901264403044e-05,4.307441203844698e-08,3.388679358774528e-09,1.1058258797110435e-08,8.607565953718817e-12,1.1662716528172752e-07,1.3324047013007002e-05,2.9851157977769087e-09,5.811299525021854e-06,2.336300170889807e-09,1.583398740928437e-11,2.6846259415233457e-10,1.6762504136757093e-13,1.893251681378551e-09,6.675771305283854e-11
7.184595177031588e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349048180685163,0.11014379756182266,0.0223292846870405,0.0,3.029687406166367e-07,0.00030410336324133476,8.668882684549379e-05,7.356472478046231e-07,3.6888589109576297e-16,0.0006104945468264734,2.3305187972278228e-14,0.0003058384044581328,2.8591786457330646e-11,3.0532607140182085e-10,4.740754918466702e-12,6.492144838910783e-14,8.569927232495961e-08,1.4834364862777992e-09,0.007814044729907153,0.0008974350293188809,8.5994203384034e-05,4.312180343065476e-08,3.3911245758390597e-09,1.1066241138237346e-08,8.614289427186104e-12,1.1668015731611783e-07,1.3324615894980469e-05,2.9886908310679718e-09,5.820302512027608e-06,2.343632498485101e-09,1.587063592176159e-11,2.68936081309644e-10,1.6789486780924072e-13,1.894646335885135e-09,6.700301335732645e-11
7.190340289817579e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348951075508003,0.11014288130076802,0.02232889906886627,0.0,3.037055151081883e-07,0.000304560866481153,8.684173823668685e-05,7.372761053610026e-07,3.7007799623059886e-16,0.000610945161823496,2.3393629366046967e-14,0.0003059365546611544,2.8657311927248015e-11,3.063854793476835e-10,4.750732304041136e-12,6.509668952300515e-14,8.585652917942212e-08,1.4880860749473964e-09,0.007814353544739704,0.0008980524027976165,8.602937717095236e-05,4.316920443036364e-08,3.393569247922798e-09,1.1074222006424308e-08,8.621011923103422e-12,1.1673311897192233e-07,1.3325183484572922e-05,2.992267299289004e-09,5.8293105179537466e-06,2.3509815422065083e-09,1.590733772097478e-11,2.694099137765906e-10,1.6816490675341975e-13,1.8960407333387497e-09,6.724899681195749e-11
7.19551089132497e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348863799639554,0.11014205770431816,0.022328552019646564,0.0,3.043695754167154e-07,0.00030497282999764676,8.697945395620797e-05,7.387439160695325e-07,3.7115320923265463e-16,0.0006113506445266769,2.3473446140084403e-14,0.00030602478286769814,2.8716362478690466e-11,3.073412511051611e-10,4.759720265113284e-12,6.525465906558898e-14,8.59981775064747e-08,1.4922797548211784e-09,0.007814630412313395,0.0008986079280952688,8.606101910523694e-05,4.321187353801694e-08,3.395768986716051e-09,1.1081403527992748e-08,8.627061334604166e-12,1.1678075855682846e-07,1.332569321633029e-05,2.9954873476737646e-09,5.837422011910536e-06,2.357609992797639e-09,1.5940415041566323e-11,2.698366581645876e-10,1.6840812360681948e-13,1.8972954711821217e-09,6.747096705467728e-11
7.200681492832362e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348776635978554,0.11014123508848091,0.022328204977186326,0.0,3.0503454884031805e-07,0.00030538499291830597,8.711726009751132e-05,7.402134693600386e-07,3.7223062130768375e-16,0.0006117560601378695,2.3553471258368542e-14,0.0003061129098526623,2.8775486595043377e-11,3.0829920939469503e-10,4.768716100069341e-12,6.541286797540295e-14,8.613993680027457e-08,1.4964820194070727e-09,0.007814906273472118,0.0008991633484175438,8.609264734648179e-05,4.325455041225277e-08,3.397968283845117e-09,1.1088583855666965e-08,8.633109955153257e-12,1.1682837366221992e-07,1.332620191259008e-05,2.998708558598619e-09,5.8455375664400974e-06,2.3642520187496386e-09,1.597353568862421e-11,2.702636821194565e-10,1.686515126774736e-13,1.8985500006553204e-09,6.769349258658355e-11
7.205852094339753e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434868958420644,0.11014041345015282,0.022327857941483658,0.0,3.057004359066139e-07,0.0003057973551349981,8.725515664032466e-05,7.416847656738163e-07,3.733102350721505e-16,0.0006121614086341193,2.3633705085934943e-14,0.00030620093573573403,2.883468429757021e-11,3.092593573235896e-10,4.777719806412996e-12,6.557131638331665e-14,8.628180703661662e-08,1.500692879277089e-09,0.007815181131356253,0.0008997186637880259,8.612426191307824e-05,4.329723504210968e-08,3.400167139201586e-09,1.1095762989052052e-08,8.63915778602167e-12,1.1687596434775009e-07,1.3326709578654167e-05,3.0019309322135543e-09,5.8536571792944856e-06,2.3709076367900866e-09,1.600669953650794e-11,2.706909855779326e-10,1.688950738972122e-13,1.8998043216844878e-09,6.79165743264516e-11
7.211022695847145e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434860264400567,0.11013959278624018,0.022327510912536656,0.0,3.0636723714289853e-07,0.0003062099165396923,8.739314356441236e-05,7.431578054510641e-07,3.743920531435593e-16,0.0006125666899925165,2.371414798808942e-14,0.00030628886063645955,2.8893955607483725e-11,3.102216980005246e-10,4.786731381648518e-12,6.57300044201312e-14,8.64237881912723e-08,1.5049123450060977e-09,0.007815454989096412,0.0009002738742302472,8.615586282336994e-05,4.3339927422280424e-08,3.4023655526773172e-09,1.11029409277583e-08,8.645204829508594e-12,1.1692353067247125e-07,1.3327216219783429e-05,3.005154468621546e-09,5.8617808482279005e-06,2.377576863651096e-09,1.6039906639290945e-11,2.7111856847686357e-10,1.691388073949496e-13,1.9010584341957127e-09,6.814021319368081e-11
7.216193297354536e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434851581505966,0.11013877309365899,0.022327163890343442,0.0,3.070349530761128e-07,0.0003066226770244601,8.753122084957524e-05,7.446325891308853e-07,3.7547607814044506e-16,0.0006129719041901988,2.3794800330408015e-14,0.0003063766846742434,2.8953300545946e-11,3.1118623453555527e-10,4.795750823280752e-12,6.588893221657943e-14,8.656588023998967e-08,1.5091404271718317e-09,0.007815727849813424,0.0009008289797676909,8.618745009565565e-05,4.338262754969422e-08,3.4045635241644268e-09,1.1110117671410507e-08,8.651251085476247e-12,1.1697107269536368e-07,1.3327721841197238e-05,3.0083791678894806e-09,5.869908570996677e-06,2.3842597160693124e-09,1.607315726147186e-11,2.7154643075320893e-10,1.6938271334765887e-13,1.902312338114752e-09,6.83644101082946e-11
7.221363898861928e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348429097052855,0.11013795436933498,0.02232681687490212,0.0,3.077035842334792e-07,0.0003070356364814744,8.766938847565017e-05,7.461091171512883e-07,3.765623126823508e-16,0.0006133770512043496,2.3875662478736456e-14,0.00030646440796834953,2.9012719134068485e-11,3.1215297004010875e-10,4.804778128815117e-12,6.604809990332587e-14,8.67080831584936e-08,1.5133771363548693e-09,0.007815999716618387,0.0009013839804238068,8.621902374820433e-05,4.342533540862894e-08,3.4067610535552995e-09,1.1117293219621749e-08,8.65729655272307e-12,1.1701859047549574e-07,1.3328226448073841e-05,3.0116050301846574e-09,5.878040345359289e-06,2.3909562107858977e-09,1.6106451235772094e-11,2.7197457234403865e-10,1.6962679150265539e-13,1.9035660333680348e-09,6.858916599093943e-11
7.22653450036932e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434834248967064,0.11013713661020344,0.022326469866210806,0.0,3.083731311419441e-07,0.00030744879480301,8.780764642250973e-05,7.475873899491862e-07,3.776507593898353e-16,0.0006137821310121988,2.395673479918982e-14,0.00030655203063790067,2.907221139291201e-11,3.1312190762698165e-10,4.813813295757594e-12,6.620750761096675e-14,8.685039692248552e-08,1.5176224831386292e-09,0.00781627059261271,0.0009019388762219887,8.625058379923353e-05,4.346805099377902e-08,3.408958140742584e-09,1.1124467571999259e-08,8.663341235066175e-12,1.170660840707096e-07,1.3328730045551992e-05,3.0148320556121395e-09,5.8861761690763345e-06,2.3976663645465142e-09,1.613978852236033e-11,2.7240299318653184e-10,1.6987104200518607e-13,1.904819519882297e-09,6.881448176288389e-11
7.231188041725973e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434826463735145,0.1101364014496995,0.02232615756415832,0.0,3.089765067620047e-07,0.0003078208072326046,8.793215578234743e-05,7.489193276122803e-07,3.786322549948616e-16,0.0006141466453590934,2.40298798875756e-14,0.00030663080510484424,2.9125817431703684e-11,3.13995836809379e-10,4.821951665448902e-12,6.635117987359123e-14,8.697857406286901e-08,1.52145068914211e-09,0.00781651353642003,0.0009024381928061184,8.627897623088423e-05,4.350650162100826e-08,3.4109351410385617e-09,1.1130923466386956e-08,8.668780777806166e-12,1.1710880767630751e-07,1.3329182424461012e-05,3.017737373045666e-09,5.893501870770568e-06,2.4037171952576226e-09,1.6169829230278296e-11,2.727888106531141e-10,1.7009101486580652e-13,1.9059474792124835e-09,6.901774542491468e-11
7.235841583082626e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348186874156187,0.11013566706630637,0.02232584526757046,0.0,3.095806249509317e-07,0.0003081929805768972,8.805673827112315e-05,7.502526792151281e-07,3.796155464893258e-16,0.0006145111052339433,2.410319577943051e-14,0.0003067094982489168,2.917948317607979e-11,3.148715544720825e-10,4.830096399043727e-12,6.649504675397666e-14,8.710684095065085e-08,1.525285907896341e-09,0.007816755682422368,0.0009029374244912277,8.6307357673251e-05,4.354495849481514e-08,3.412911782985007e-09,1.1137378391563408e-08,8.67421968518027e-12,1.1715151178120015e-07,1.3329633993576109e-05,3.020643632767826e-09,5.900830849000171e-06,2.4097791155759284e-09,1.6199905130263818e-11,2.731748542171037e-10,1.7031112737602678e-13,1.9070752693510634e-09,6.922146401648973e-11
7.240495124439279e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434810919985755,0.1101349334578099,0.02232553297644585,0.0,3.1018548609253436e-07,0.0003085653147575665,8.818139387423724e-05,7.515874450739675e-07,3.806006357857443e-16,0.0006148755106202451,2.4176682742210993e-14,0.00030678811015666716,2.92332086412886e-11,3.1574906288715913e-10,4.838247494725082e-12,6.663910834718626e-14,8.723519756806918e-08,1.5291281471225105e-09,0.007816997032860614,0.0009034365712942786,8.633572813952935e-05,4.358342160945158e-08,3.4148880665042072e-09,1.1143832347248608e-08,8.679657957889102e-12,1.1719419642718202e-07,1.3330084756560163e-05,3.0235508348532537e-09,5.908163102137043e-06,2.415852137718333e-09,1.6230016224468618e-11,2.7356112383292863e-10,1.705313795566313e-13,1.9082028902447846e-09,6.942563821050462e-11
