Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),C2H4X(215),C2H4X(70)
7.203725081664904e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44938350016502976,0.11579219755076886,0.02277051233635217,0.0,2.2880904221442266e-09,1.8354568291439349e-06,6.145996523259198e-08,8.787365695403927e-10,1.8011782862633687e-21,6.357697050912002e-05,2.4472145572593665e-19,5.767396667742144e-05,2.683444953342729e-14,3.4300472522175387e-12,4.920941551350114e-16,3.895880763197118e-18,8.847058793369693e-08,1.3716931343433765e-13,0.002812777169971261,0.00010188618906018678,7.731306675090475e-06,7.901479951419037e-09,3.5985965090316204e-10,9.516404212427477e-10,2.156307011669179e-13,4.374302322516538e-13,7.33015347078693e-10,1.3488278224901047e-06,4.0858929933346934e-11,2.331177218527864e-08,1.9983784667602707e-10,2.1340784949847977e-13,6.363952583679124e-08,1.9274803710758362e-13,2.7735823833312964e-13,3.8483080922981186e-17,1.4170129570970868e-16,1.712779069154888e-12,9.773484234304227e-18,8.749858577716835e-16,3.927793947892129e-20
7.277541673107711e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4493593809885863,0.11576859294284053,0.022769992339101746,0.0,2.3886224269373272e-09,1.8738912466472185e-06,6.374636547157724e-08,9.058834714203894e-10,1.9142672629198633e-21,6.422808261743759e-05,2.5772652325333124e-19,5.8210385030299554e-05,2.7691271324251302e-14,3.5830493981524035e-12,5.16414299942781e-16,4.079767549441568e-18,9.064639367048048e-08,1.4299921438831954e-13,0.0028357058067371003,0.00010292014308906868,7.864577651271202e-06,8.119019807119028e-09,3.6353984863799803e-10,9.597396427158049e-10,2.2415311486940382e-13,4.412120842190879e-13,7.580148291299084e-10,1.3713059307689708e-06,4.198194937213e-11,2.3894453037227023e-08,2.0187466563027432e-10,2.22516516354197e-13,6.489106103339556e-08,1.99912749755279e-13,2.841671253585573e-13,4.019837385130192e-17,1.4811379569481773e-16,1.7715002456617376e-12,1.0240936349911396e-17,9.21325107446085e-16,4.094513523882229e-20
7.351358264550517e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4493353635299164,0.11574509063559281,0.022769472398234895,0.0,2.4928179297328043e-09,1.912774555024982e-06,6.609415325335126e-08,9.335808080520357e-10,2.0332396024721767e-21,6.487918140299603e-05,2.7127922898828094e-19,5.874581631061261e-05,2.856628942298775e-14,3.741392121434388e-12,5.416644974068266e-16,4.27040379508323e-18,9.285795320006536e-08,1.4901364379908706e-13,0.0028585319462627818,0.00010395386884246579,7.998697205735037e-06,8.340194359911801e-09,3.6721980342092985e-10,9.678386783926466e-10,2.3295255206412697e-13,4.4499675990471287e-13,7.836004773892932e-10,1.393930818844008e-06,4.3124335508798747e-11,2.4485276180650048e-08,2.0391126903769232e-10,2.3191470709375316e-13,6.615364022127611e-08,2.0726950598825898e-13,2.910875077239523e-13,4.1973461374293904e-17,1.5474714723414813e-16,1.8315604522941892e-12,1.072579894568836e-17,9.696008929466085e-16,4.2664996250186536e-20
7.425174855993324e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4493114473429442,0.11572169017168239,0.022768952513542825,0.0,2.600783051585633e-09,1.9521094201570206e-06,6.850433999495134e-08,9.618339821328971e-10,2.1583394484095587e-21,6.553026670725764e-05,2.8539671319401524e-19,5.9280263686971836e-05,2.945970022095912e-14,3.905214100529338e-12,5.67869887062919e-16,4.467967387739237e-18,9.510563099049183e-08,1.5521648347009226e-13,0.002881256046060428,0.00010498736527072492,8.133655930718838e-06,8.565019423264801e-09,3.708995143827594e-10,9.759375263924687e-10,2.4203616152492784e-13,4.487843432355155e-13,8.097790026866199e-10,1.416701447223353e-06,4.428621415964509e-11,2.5084279385112348e-08,2.059476575926057e-10,2.4160853772041317e-13,6.7427232560154e-08,2.1482145793674311e-13,2.981205155163798e-13,4.38098928245463e-17,1.616064545891012e-16,1.892974759590931e-12,1.1228537601435192e-17,1.0198728732358972e-15,4.4438626572410017e-20
7.49899144743613e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44928763198372484,0.1156983910958131,0.02276843268481774,0.0,2.7126260465733914e-09,1.991898547420804e-06,7.097794247719199e-08,9.906483926524838e-10,2.289818532977533e-21,6.61813383723913e-05,3.0009647082734442e-19,5.98137303102836e-05,3.037170023276429e-14,4.0746565184111235e-12,5.950559952516225e-16,4.6726390539072694e-18,9.738979302714071e-08,1.6161165658027423e-13,0.002903878561594171,0.00010602063131354493,8.269444351618395e-06,8.793510331908554e-09,3.7457898065825867e-10,9.840361848288008e-10,2.514112177642415e-13,4.5257491938598736e-13,8.365570592987043e-10,1.4396167711796342e-06,4.546770985065276e-11,2.569150106197226e-08,2.0798383198446656e-10,2.516041896972213e-13,6.871180730904099e-08,2.2257177416763453e-13,3.052672834769536e-13,4.570924542070484e-17,1.6869687166290395e-16,1.9557582266163694e-12,1.1749625360699016e-17,1.0722018982490899e-15,4.626714193977169e-20
7.572808038878936e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4492639170104334,0.11567519295472682,0.022767912911852844,0.0,2.828457316011242e-09,2.032144681134548e-06,7.351598275970962e-08,1.020029434889392e-09,2.427936331353295e-21,6.683239624126433e-05,3.153963551753909e-19,6.034621931375033e-05,3.130248609504327e-14,4.2498630902099854e-12,6.232487356810073e-16,4.8846023722356e-18,9.971080675808935e-08,1.6820312770595244e-13,0.0029263999462893885,0.00010705366590011485,8.40605292810816e-06,9.025681939539313e-09,3.782582013861222e-10,9.92134651809458e-10,2.6108512142305703e-13,4.563685747637435e-13,8.639412427496426e-10,1.4626757408362655e-06,4.666894580962677e-11,2.6306980270578222e-08,2.1001979289786865e-10,2.619079099818193e-13,7.000733382571019e-08,2.3052363941844135e-13,3.1252895082970934e-13,4.7673124573811786e-17,1.7602360105294601e-16,2.019925900937057e-12,1.2289542759588681e-17,1.1266500197598708e-15,4.815166976658699e-20
7.646624630321741e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4492403019833541,0.11565209529719425,0.022767393194442345,0.0,2.9483894220637642e-09,2.0728506039847704e-06,7.611948809571685e-08,1.0499825004084753e-09,2.5729602168765033e-21,6.748344015743444e-05,3.3131458149137306e-19,6.0877733812871985e-05,3.225225456524986e-14,4.430980090884895e-12,6.524744099296089e-16,5.10404378654653e-18,1.0206904103925656e-07,1.7499490284245925e-13,0.0029488206515418955,0.00010808646794925325,8.543472055293937e-06,9.2615486166625e-09,3.819371757089198e-10,1.0002329254365134e-09,2.710653996161614e-13,4.6016539698974e-13,8.919380875918773e-10,1.485877301254037e-06,4.789004395868014e-11,2.693075672374304e-08,2.1205554101256616e-10,2.725260110608509e-13,7.131378156616771e-08,2.386802543304115e-13,3.1990666110991004e-13,4.9703164193861127e-17,1.8359189306395338e-16,2.0854928186010114e-12,1.2848777853800605e-17,1.1832805022196521e-15,5.0093349152340613e-20
7.720441221764547e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44921678646487045,0.1156290976740057,0.022766873532381434,0.0,3.0725371007417437e-09,2.1140191364385263e-06,7.878949084647663e-08,1.080512977058033e-09,2.7251656173210054e-21,6.813446996514161e-05,3.478697306294063e-19,6.140827690544855e-05,3.3221202520431956e-14,4.6181563829137845e-12,6.827597078898193e-16,5.331152618612735e-18,1.0446486607934985e-07,1.8199102942551432e-13,0.002971141126727084,0.00010911903636954835,8.68169206489818e-06,9.501124248485655e-09,3.856159027730536e-10,1.0083310038062595e-09,2.813597062283609e-13,4.639654748817813e-13,9.205540652467082e-10,1.5092203925179424e-06,4.913112490658941e-11,2.7562870792512734e-08,2.140910770034911e-10,2.83464870983957e-13,7.263112008412576e-08,2.470448351808843e-13,3.274015619917742e-13,5.180102699654055e-17,1.9140704477497834e-16,2.1524740041196885e-12,1.3427826246845721e-17,1.2421578335698974e-15,5.209333088666407e-20
7.794257813207353e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44919337001945386,0.11560619963796213,0.022766353925466297,0.0,3.2010172742725155e-09,2.155653136140494e-06,8.152702839550596e-08,1.1116262489670264e-09,2.8848361721699367e-21,6.878548550929978e-05,3.6508075267828662e-19,6.193785167158318e-05,3.420952695601954e-14,4.811543443995572e-12,7.141317081519056e-16,5.566121080686206e-18,1.0689865338462654e-07,1.891955963523417e-13,0.0029933618192090413,0.00011015137005949909,8.820703226477379e-06,9.744422232945393e-09,3.8929438172871166e-10,1.0164288850091621e-09,2.9197582216326254e-13,4.677688984388286e-13,9.497955818720916e-10,1.532703949824246e-06,5.039230794135066e-11,2.8203363510246187e-08,2.161264015407652e-10,2.9473093339736297e-13,7.395931903047625e-08,2.556206136148311e-13,3.3501480511563175e-13,5.396840481010025e-17,1.9947439901899096e-16,2.2208844704524032e-12,1.402719111647694e-17,1.3033477360276094e-15,5.4152777454314613e-20
7.868074404650158e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44917005221365414,0.11558340074386599,0.022765834373494075,0.0,3.3339490628347645e-09,2.1977554972951276e-06,8.433314306251877e-08,1.1433276965423148e-09,3.0522638908123803e-21,6.943648663548892e-05,3.8296697059422107e-19,6.246646117368647e-05,3.5217424984620264e-14,5.011295394757779e-12,7.466178783288605e-16,5.809144287779371e-18,1.0937077570348237e-07,1.96612734002532e-13,0.0030154831743496014,0.00011118346790765711,8.960495748671137e-06,9.991455478905491e-09,3.9297261172981905e-10,1.0245265671298394e-09,3.029216555520772e-13,4.715757588168744e-13,9.7966897619489e-10,1.5563269035678506e-06,5.1673711023213536e-11,2.8852276576021432e-08,2.181615152897181e-10,3.0633070757705965e-13,7.529834815276591e-08,2.644108363756891e-13,3.42747545914632e-13,5.620701888223063e-17,2.0779934330953736e-16,2.2907392189930063e-12,1.4647383238587513e-17,1.3669171768439869e-15,5.627286304016746e-20
7.941890996092964e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44914683261608784,0.11556070054851218,0.022765314876262925,0.0,3.471453795647091e-09,2.240329150034071e-06,8.720888201711873e-08,1.1756226964659126e-09,3.2277493116532558e-21,7.008747318994673e-05,4.015480838324712e-19,6.299410845648144e-05,3.624509383482236e-14,5.2175690264636846e-12,7.802460753222889e-16,6.060420269698122e-18,1.1188160697088085e-07,2.042466142586494e-13,0.003037505635517376,0.00011221532879276948,9.101059780482481e-06,1.0242236404403677e-08,3.9665059193399533e-10,1.0326240482470326e-09,3.1420524190868754e-13,4.753861483087791e-13,1.0101805174122837e-09,1.5800881794298503e-06,5.297545077754876e-11,2.9509652357383856e-08,2.2019641891090474e-10,3.182707684615818e-13,7.664817729467226e-08,2.7341876503552133e-13,3.5060094344100773e-13,5.851862018691195e-17,2.1638730885177266e-16,2.36205323955863e-12,1.5288921012847413e-17,1.4329343790362683e-15,5.845477353401888e-20
8.01570758753577e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4491237107974285,0.11553809861067921,0.02276479543357195,0.0,3.613655021399325e-09,2.283377059769072e-06,9.015529719225137e-08,1.2085166216922743e-09,3.411601662103466e-21,7.073844501956066e-05,4.208441719778742e-19,6.352079654700937e-05,3.7292730850004976e-14,5.430523828712848e-12,8.150445455295432e-16,6.320149982826364e-18,1.1443152225263638e-07,2.121014505265871e-13,0.003059429644096737,0.00011324695158392263,9.242385412588858e-06,1.049677693501551e-08,4.003283215025097e-10,1.040721326433561e-09,3.2583474423056194e-13,4.792001603283687e-13,1.0413364031407857e-09,1.6039866984652797e-06,5.42976424878115e-11,3.0175533892451216e-08,2.222311130601166e-10,3.305577566843857e-13,7.800877639548052e-08,2.8264767572445546e-13,3.5857616019188057e-13,6.09049897311957e-17,2.2524376945449164e-16,2.4348415103803446e-12,1.5952330486902388e-17,1.5014688320927807e-15,6.069970653538488e-20
8.089524178978575e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44910068633039596,0.11551559449112021,0.022764276045221223,0.0,3.760678518018906e-09,2.3269022265306047e-06,9.317344519742559e-08,1.2420148414455936e-09,3.604139019344369e-21,7.13894019718598e-05,4.408756983742079e-19,6.404652845463689e-05,3.836053348715561e-14,5.650322017128902e-12,8.510419249923314e-16,6.588537321661882e-18,1.170208976895646e-07,2.2018149775567077e-13,0.0030812556394967496,0.00011427833514068667,9.384462678683356e-06,1.075508850242113e-08,4.040057996002313e-10,1.048818399756309e-09,3.378184530681921e-13,4.830178893818248e-13,1.0731427573070477e-09,1.6280213771911534e-06,5.564040008912695e-11,3.084996489138978e-08,2.2426559838839792e-10,3.431983786058275e-13,7.938011548956206e-08,2.921008588594865e-13,3.666743619347308e-13,6.336793886179402e-17,2.343742403678477e-16,2.5091189980955588e-12,1.663814537704882e-17,1.5725913026512029e-15,6.300887135836197e-20
8.16334077042138e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4490777587897457,0.1154931877525539,0.022763756711011773,0.0,3.9126523017632075e-09,2.370907684292463e-06,9.626438723171477e-08,1.2761227212171312e-09,3.8056884718677165e-21,7.204034389500651e-05,4.616635137523667e-19,6.457130717106381e-05,3.9448699315694743e-14,5.87712856102855e-12,8.882672394870221e-16,6.865789130103186e-18,1.1965011044151382e-07,2.284910524585124e-13,0.0031029840591600827,0.00011530947831326091,9.527281556845578e-06,1.1017182043028568e-08,4.0768302539558565e-10,1.0569152662762042e-09,3.5016478653904916e-13,4.868394310426902e-13,1.1056056281140897e-09,1.6521911276746547e-06,5.7003836161707846e-11,3.1532989737275776e-08,2.262998755420634e-10,3.561994063447458e-13,8.076216470585344e-08,3.017816188727146e-13,3.7489671753256803e-13,6.590930957142454e-17,2.437842772482773e-16,2.5849006577420337e-12,1.7346907091147065e-17,1.6463738451500598e-15,6.538348903626072e-20
8.237157361864186e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44905492775225836,0.11547087795965597,0.0227632374307456,0.0,4.0697066356271e-09,2.41539650028256e-06,9.94291889965477e-08,1.3108456227625566e-09,4.016586281768929e-21,7.269127063778878e-05,4.832288598573118e-19,6.509513567033187e-05,4.055742601630755e-14,6.111111211065616e-12,9.267499045568739e-16,7.152115212487154e-18,1.2231953863129185e-07,2.370344527306157e-13,0.0031246153385718583,0.00011634037994262012,9.670831970941666e-06,1.1283067996686115e-08,4.1135999806051113e-10,1.0650119240481778e-09,3.62882290274138e-13,4.906648819372935e-13,1.1387309860864885e-09,1.6764948576214584e-06,5.838806192420206e-11,3.2224653486355893e-08,2.2833394516270903e-10,3.6956767780964914e-13,8.215489426733691e-08,3.116932739389585e-13,3.832443987687659e-13,6.853097480488923e-17,2.5347947500985305e-16,2.6622014327533732e-12,1.8079164750802034e-17,1.7228898124534676e-15,6.782479232621444e-20
8.310973953306992e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44903219279672935,0.11544866467905014,0.022762718204225648,0.0,4.231974037059349e-09,2.4603717742801994e-06,1.0266892060829852e-07,1.3461889040993183e-09,4.237178047652748e-21,7.33421820496117e-05,5.055933730737674e-19,6.561801690883481e-05,4.1686911379782294e-14,6.352440526844137e-12,9.665197254864308e-16,7.447728344377225e-18,1.25029561288501e-07,2.458160782697342e-13,0.003146149911268477,0.00011737103886066138,9.815103792052854e-06,1.1552756305627393e-08,4.150367167704107e-10,1.0731083711211523e-09,3.7597963734434123e-13,4.944943397119082e-13,1.1725247220279296e-09,1.7009314704643482e-06,5.979318722782263e-11,3.2925001867719896e-08,2.303678078872261e-10,3.8331009672951246e-13,8.355827449052203e-08,3.2183915570280426e-13,3.917185801716709e-13,7.123483876476792e-17,2.6346546656696416e-16,2.741036254955862e-12,1.8835475208747318e-17,1.802213866449139e-15,7.033402571391872e-20
8.384790544749798e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4490095535039586,0.11542654747929937,0.022762199031255807,0.0,4.399589284980815e-09,2.505836637900082e-06,1.0598465651068678e-07,1.382157919504029e-09,4.46781886816622e-21,7.399307798048963e-05,5.287790880506218e-19,6.613995382532932e-05,4.283735330585569e-14,6.601289904494413e-12,1.0076068972183317e-15,7.752844283101947e-18,1.277805582932967e-07,2.5484035039498374e-13,0.0031675882088463944,0.00011840145389035197,9.960086839932009e-06,1.1826256413493237e-08,4.187131807041056e-10,1.0812046055380354e-09,3.8946562813650243e-13,4.983279030008692e-13,1.206992645053028e-09,1.7254998654519485e-06,6.121932055036574e-11,3.363408128239872e-08,2.3240146434781953e-10,3.9743363268418233e-13,8.497227578492833e-08,3.322226090051874e-13,4.0032043883906294e-13,7.402283721664989e-17,2.7374792176596447e-16,2.82142004456656e-12,1.9616403068826228e-17,1.8844219886196642e-15,7.291244541810329e-20
8.458607136192603e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44898700945673964,0.1154045259308972,0.02276167991164091,0.0,4.572689426093979e-09,2.551794253863342e-06,1.0937747538699755e-07,1.4187580195098744e-09,4.70887350615887e-21,7.464395828103803e-05,5.52808441324009e-19,6.666094934094687e-05,4.400894980206492e-14,6.857835604205981e-12,1.050042004212777e-15,8.067681778043751e-18,1.305729103200837e-07,2.6411173206571036e-13,0.003188930660970858,0.00011943162384587797,1.0105770884487486e-05,1.2103577264404269e-08,4.223893890437933e-10,1.0893006253356808e-09,4.033491901401355e-13,5.021656714153141e-13,1.2421404807449523e-09,1.7501989377375154e-06,6.266656898991945e-11,3.435193880190052e-08,2.3443491517201827e-10,4.1194532113439557e-13,8.639686865256913e-08,3.428469916094613e-13,4.090511542624128e-13,7.689693779390015e-17,2.843325461860967e-16,2.9033677101925133e-12,2.042252070641351e-17,1.969591490587096e-15,7.556131939493675e-20
8.532423727635409e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44896456023984976,0.11538259960625902,0.022761160845186725,0.0,4.7514137804784095e-09,2.598247815255879e-06,1.1284846007213038e-07,1.4559945509040377e-09,4.960716553276433e-21,7.529482280246538e-05,5.777042749390311e-19,6.718100635920702e-05,4.5201898982606196e-14,7.122256777711503e-12,1.093856020249903e-15,8.392462580677769e-18,1.3340699878116318e-07,2.7363472790011504e-13,0.003210177695384608,0.00012046154753279346,1.025214564729378e-05,1.2384727302288751e-08,4.260653409750003e-10,1.0973964285448813e-09,4.176393777248719e-13,5.060077455071952e-13,1.277973869189725e-09,1.77502757846803e-06,6.41350382595131e-11,3.5078622166197246e-08,2.3646816098268714e-10,4.2685226345141137e-13,8.783202368743684e-08,3.5371567392696727e-13,4.1791190815102233e-13,7.985914030185234e-17,2.9522507977469044e-16,2.986894148831028e-12,2.1254408282497696e-17,2.0578010246308315e-15,7.828192734265509e-20
8.606240319078214e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44894220544003866,0.11536076807971343,0.022760641831699967,0.0,4.93590394646774e-09,2.6452005447743054e-06,1.1639869746448883e-07,1.4938728567251494e-09,5.22373259502182e-21,7.594567139656517e-05,6.034898400700915e-19,6.770012776603155e-05,4.641639906719977e-14,7.394735495715594e-12,1.1390803081753443e-15,8.727411454360593e-18,1.3628320577034757e-07,2.834138841936365e-13,0.0032313297379165337,0.00012149122374817056,1.039920080312824e-05,1.2669714470323731e-08,4.297410356865348e-10,1.105492013190371e-09,4.3234537188531126e-13,5.098542267271034e-13,1.3144983630700886e-09,1.799984674873386e-06,6.562483268180075e-11,3.581417978117383e-08,2.3850120239804454e-10,4.4216162694625943e-13,8.927771157498908e-08,3.6483203874223276e-13,4.2690388425616907e-13,8.291147702132664e-17,3.0643129576166936e-16,3.0720142458708804e-12,2.2112653760419278e-17,2.149130594178834e-15,8.107556070588455e-20
8.68005691052102e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.448919944646019,0.11533903092749367,0.02276012287098827,0.0,5.126303804798057e-09,2.6926556939597868e-06,1.2002927843772034e-07,1.5323982762607507e-09,5.498316376325359e-21,7.659650391570785e-05,6.301888006398088e-19,6.821831642975985e-05,4.7652648379961375e-14,7.675456775262596e-12,1.1857466195892378e-15,9.072756183868868e-18,1.3920191400655528e-07,2.9345378893709347e-13,0.0032523872124902986,0.00012252065128075032,1.0546925981533159e-05,1.2958546210380772e-08,4.334164723704442e-10,1.113587377290796e-09,4.4747647986491955e-13,5.137052174186286e-13,1.3517194259528097e-09,1.8250691103555462e-06,6.713605518311361e-11,3.655866071555202e-08,2.405340400316746e-10,4.578806448986069e-13,9.073390309163634e-08,3.7619948093776775e-13,4.3602826819518953e-13,8.605601301147879e-17,3.1795699942693623e-16,3.158742875094397e-12,2.2997852924833632e-17,2.2436615642721882e-15,8.394352267982337e-20
8.753873501963826e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4488977774484554,0.11531738772772895,0.022759603962860177,0.0,5.322759522022786e-09,2.740616542420124e-06,1.2374129775231522e-07,1.5715761450447808e-09,5.784872967349983e-21,7.724732021283273e-05,6.578252369364723e-19,6.873557520116538e-05,4.891084534827992e-14,7.964608607037403e-12,1.2338870944789352e-15,9.428727584687689e-18,1.4216350677740235e-07,3.037590718345878e-13,0.0032733505411329106,0.00012354982891109388,1.0695310768402724e-05,1.3251229462735457e-08,4.370916502219707e-10,1.1216825188587048e-09,4.630421347752087e-13,5.175608207818761e-13,1.3896424304131617e-09,1.850279764577998e-06,6.866880728857821e-11,3.731211469730038e-08,2.4256667449253555e-10,4.740166165852463e-13,9.220056910423076e-08,3.8782140721844075e-13,4.4528624727555966e-13,8.929484641189418e-17,3.2980802660544484e-16,3.247094898680341e-12,2.3910609392574328e-17,2.3414766720030257e-15,8.688712821476787e-20
8.827690093406631e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4488757034399544,0.115295838060436,0.02275908510712517,0.0,5.525419553192763e-09,2.7890863970403783e-06,1.2753585396707618e-07,1.611411794855079e-09,6.083817929586986e-21,7.789812014143992e-05,6.864236492300153e-19,6.925190691347337e-05,5.019118850170128e-14,8.262381982593402e-12,1.2835342607957242e-15,9.79555951204869e-18,1.4516836788280368e-07,3.1433440432116855e-13,0.003294220143983272,0.00012457875541173482,1.0844344707593978e-05,1.3547770665945776e-08,4.4076656843950107e-10,1.1297774359005628e-09,4.790518952189205e-13,5.214211408156953e-13,1.4282726561815547e-09,1.875615513555327e-06,7.022318911754525e-11,3.807459210954219e-08,2.445991063849771e-10,4.90576907308203e-13,9.367768056955609e-08,3.997012358355609e-13,4.546790103191224e-13,9.263010874380018e-17,3.4199024260334775e-16,3.3370851672075066e-12,2.4851534625712187e-17,2.4426600369258155e-15,8.990770402030708e-20
8.901506684849437e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4488537222150538,0.11527438150751061,0.02275856630359365,0.0,5.734434643792179e-09,2.838068591182362e-06,1.31414049350469e-07,1.6519105537109056e-09,6.3955774823635314e-21,7.854890355558245e-05,7.160089613864666e-19,6.976731438237975e-05,5.149387647081819e-14,8.568970921501665e-12,1.3347210339758346e-15,1.0173488869717856e-17,1.4821688157860122e-07,3.251844995802602e-13,0.003314996439300676,0.00012560742954733175,1.099401730256106e-05,1.3848175756686443e-08,4.4444122622452545e-10,1.137872126416735e-09,4.955154447530057e-13,5.252862823198436e-13,1.467615288577935e-09,1.9010752297426215e-06,7.179929937798221e-11,3.8846143985972455e-08,2.4663133630875364e-10,5.075689484224703e-13,9.516520853381935e-08,4.11842396310678e-13,4.642077474864138e-13,9.606396521040206e-17,3.545095409611733e-16,3.4287285196589764e-12,2.5821247949378017e-17,2.5472971714420593e-15,9.3006588569256e-20
8.975323276292242e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4488318333702126,0.11525301765271903,0.022758047552076915,0.0,5.949957830925157e-09,2.887566483873361e-06,1.3537698979186198e-07,1.693077745870481e-09,6.720588669363454e-21,7.919967030985811e-05,7.466065244808551e-19,7.028180040607104e-05,5.2819107986166073e-14,8.884572498415609e-12,1.3874807164059985e-15,1.0562755618533041e-17,1.5130943252023223e-07,3.3631411256085463e-13,0.0033356798434732698,0.00012663585007482178,1.1144318018012186e-05,1.4152450169833575e-08,4.481156227815941e-10,1.1459665884014706e-09,5.124425913352058e-13,5.291563508633858e-13,1.5076754167456696e-09,1.9266577821251894e-06,7.339723536197616e-11,3.96268220057949e-08,2.4866336485903094e-10,5.250002373633684e-13,9.666312413214321e-08,4.24248329159044e-13,4.738736501010978e-13,9.959861499628762e-17,3.6737184179089343e-16,3.522039783426982e-12,2.6820376559633265e-17,2.655474991158395e-15,9.618513210208413e-20
9.049139867735048e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44881003650380025,0.11523174608168966,0.02275752885238717,0.0,6.172144443755185e-09,2.9375834589844145e-06,1.394257847126664e-07,1.7349186918285444e-09,7.05929952523491e-21,7.985042025940149e-05,7.782421204085304e-19,7.079536776524587e-05,5.4167081877124696e-14,9.209386870045222e-12,1.441846996833899e-15,1.0963602784691222e-17,1.5444640570645334e-07,3.477280399944682e-13,0.003356270771026483,0.00012766401574357427,1.1295236281588524e-05,1.446059883879365e-08,4.5178975731826687e-10,1.1540608198429295e-09,5.298432668364422e-13,5.330314527035482e-13,1.5484580318344727e-09,1.952362036308437e-06,7.501709294200008e-11,4.0416678488190285e-08,2.5069519262640143e-10,5.428783376735312e-13,9.817139858806023e-08,4.369224856128534e-13,4.836779104746877e-13,1.0323629156575228e-16,3.805830907122362e-16,3.61703377431829e-12,2.784955553226689e-17,2.7672818252181223e-15,9.944469663101319e-20
9.122956459177854e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4487883312160869,0.11521056638190474,0.022757010204337527,0.0,6.401152103189609e-09,2.988122924398514e-06,1.4356154697738864e-07,1.7774387083139251e-09,7.41216924255163e-21,8.050115325987606e-05,8.109419654948707e-19,7.130801922313746e-05,5.553799707082557e-14,9.543617302035232e-12,1.4978539497238002e-15,1.1376276467785517e-17,1.5762818642313613e-07,3.594311204118661e-13,0.0033767696346314077,0.0001286919252955455,1.1446761485563985e-05,1.4772626195745462e-08,4.5546362904507084e-10,1.1621548187231774e-09,5.477275263528215e-13,5.369116947967781e-13,1.58996802559772e-09,1.9781868546074128e-06,7.665896656566938e-11,4.1215766386326554e-08,2.527268201968995e-10,5.612108790295242e-13,9.969000321300811e-08,4.498683273443174e-13,4.936217217315341e-13,1.0697926296003814e-16,3.941492576630387e-16,3.7137252965600994e-12,2.8909427839775293e-17,2.882807426606187e-15,1.0278665594367066e-19
9.19677305062066e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44876671710923244,0.11518947814269186,0.022756491607741982,0.0,6.637140720802676e-09,3.0391883111690768e-06,1.4778539280460109e-07,1.8206431082871338e-09,7.779668338541086e-21,8.115186916746604e-05,8.44732714103348e-19,7.181975752553726e-05,5.693205259106503e-14,9.887470195741383e-12,1.555536034557627e-15,1.1801025848592076e-17,1.6085516018714922e-07,3.714282341595538e-13,0.003397176845113152,0.00012971957746543407,1.1598882988565633e-05,1.5088536172089055e-08,4.5913723717545825e-10,1.1702485830181706e-09,5.661055474595579e-13,5.407971847818703e-13,1.6322101887641476e-09,2.004131096136679e-06,7.832294925150172e-11,4.202413928092158e-08,2.5475824815200594e-10,5.800055572680935e-13,1.0121890940582658e-07,4.630893261884922e-13,5.037062776340387e-13,1.108298320934672e-16,4.0807633500937126e-16,3.812129142806362e-12,3.0000644356673345e-17,3.0021429824276206e-15,1.0621239560741786e-19
