Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53)
1.4514670077976904e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45161619586897445,0.11798734696257168,0.022811228924308716,0.0,1.0280296856544701e-14,7.6917743464666428e-08,2.4924301530083597e-10,7.286083568560567e-12,1.4606391440227508e-25,1.2812100845316559e-05,6.262546902065951e-23,1.2551311078478493e-05,1.7407262346547785e-16,9.4925824753348224e-20,2.2966135180614071e-19,3.5007610197228355e-21,6.2724767969366458e-14,1.8670591619962926e-16,0.00066968391545110513,2.0677139506952931e-05,5.9680431618529622e-07,3.4974415950018627e-12,7.2410074454896077e-11,4.5800111284114724e-10,2.0990584362588758e-13,8.634488596016668e-12,1.2224767471974359e-07,3.4980866694010776e-13,3.5338256073718455e-10,2.5013910637738952e-16,7.7863109603135497e-16,3.3486824920795692e-17,1.3389073332487973e-19
1.4704752271472862e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4516075273717442,0.11797879230439122,0.022811093766845026,0.0,1.0745284600875027e-14,7.892441779247749e-08,2.6008686653373872e-10,7.5758236639221662e-12,1.5754767462640239e-25,1.297989781121616e-05,6.7089188103963689e-23,1.2712324512894819e-05,1.8159642483106663e-16,1.0125424759660229e-19,2.4447300857178332e-19,3.6986978459443403e-21,6.5421802158884858e-14,1.9722175797644897e-16,0.00067806862588863398,2.0947441564009757e-05,6.0813742837553182e-07,3.6062559046531871e-12,7.3361894618055693e-11,4.6099005719857303e-10,2.1127579496818842e-13,8.9116892522033142e-12,1.2438279819645965e-07,3.6062547114253991e-13,3.6649537011833788e-10,2.6478834506071617e-16,8.1260382403854652e-16,3.4548209973224684e-17,1.4065520320244177e-19
1.489483446496882e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45159886844912117,0.11797024729756637,0.022810958615367739,0.0,1.1226031461304173e-14,8.0956454349802829e-08,2.7126247302484584e-10,7.8731375163130157e-12,1.6977093723661132e-25,1.3147694956059772e-05,7.1804854401781665e-23,1.2873253210081114e-05,1.893361792020766e-16,1.0792711105163513e-19,2.6003148844291006e-19,3.9051696473561831e-21,6.8202108787618798e-14,2.0817833125733709e-16,0.00068644367085667502,2.1217731314098431e-05,6.1955982210040793e-07,3.717201881008988e-12,7.4313704539438359e-11,4.6397899576597628e-10,2.1264574781386514e-13,9.1957088109676385e-12,1.2653150264274576e-07,3.7164482298308333e-13,3.7990579985118063e-10,2.8007688413859587e-16,8.4761835543582648e-16,3.5631336242666834e-17,1.4767886907983021e-19
1.5084916658464778e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45159021909001901,0.11796171193095929,0.022810823469870928,0.0,1.1722912113889659e-14,8.3013838103814859e-08,2.8277594993467293e-10,8.1781224577176336e-12,1.8277108481327045e-25,1.3315492275563963e-05,7.6783033578619255e-23,1.3034097246921159e-05,1.9729500064276493e-16,1.1495905093464804e-19,2.7636417591274787e-19,4.1204347631990931e-21,7.106730390127248e-14,2.1958788603506727e-16,0.00069480906149772847,2.1488008762928664e-05,6.3107143964100799e-07,3.8302984144086436e-12,7.5265504195437412e-11,4.6696792848605659e-10,2.1401570228888448e-13,9.48664997532146e-12,1.2869378132522346e-07,3.828682981287101e-13,3.9361616615419526e-10,2.9602325613339983e-16,8.8369391483262951e-16,3.6736432669415634e-17,1.5496893181034435e-19
1.5274998851960736e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45158157928336501,0.11795318619344501,0.022810688330348671,0.0,1.2236307079957459e-14,8.5096554186003255e-08,2.9463345803820423e-10,8.4908758053369623e-12,1.9658688663793758e-25,1.348328976545132e-05,8.2034584323121745e-23,1.31948567002218e-05,2.0547600434952232e-16,1.2236515512541287e-19,2.9349909052814654e-19,4.3447562198575105e-21,7.4019017627220987e-14,2.3146284310339897e-16,0.00070316480894139189,2.1758273916150311e-05,6.4267222308924904e-07,3.9455644010745853e-12,7.6217293562480119e-11,4.6995685530182823e-10,2.1538565847192619e-13,9.7846173116356609e-12,1.3086962746362304e-07,3.9429746933230819e-13,4.076287571971878e-10,3.1264626355505659e-16,9.208498696312937e-16,3.7863728886189385e-17,1.6253235889985074e-19
1.5465081045456694e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45157294901809919,0.11794467007391135,0.022810553196795067,0.0,1.2766602787916497e-14,8.7204587892578957e-08,3.0684120368256059e-10,8.8114948615806869e-12,2.112585309133038e-25,1.365108742145043e-05,8.7570662398367551e-23,1.3355531646712971e-05,2.1388230664829862e-16,1.3016097246213738e-19,3.1146489317341233e-19,4.5784017643907656e-21,7.7058894158125501e-14,2.4381579411844183e-16,0.00071151092430437582,2.2028526779353475e-05,6.5436211434818119e-07,4.0630187148492728e-12,7.716907261702713e-11,4.7294577615561392e-10,2.1675561647887884e-13,1.0089715445056322e-11,1.3305903423262708e-07,4.0593390955852989e-13,4.2194583343481518e-10,3.2996497899887367e-16,9.5910572989461893e-16,3.9013455365110815e-17,1.7037622585444184e-19
1.5655163238952652e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45156432828317505,0.11793616356125908,0.022810418069204211,0.0,1.3314191634816587e-14,8.9337924684878685e-08,3.1940543874642509e-10,9.140076914059501e-12,2.2682766062998493e-25,1.3818885239295862e-05,9.3402724692732136e-23,1.3516122163047743e-05,2.2251702499206703e-16,1.3836252171337948e-19,3.3029089233121738e-19,4.8216438980168757e-21,8.0188591735444248e-14,2.5665950165986398e-16,0.00071984741869051782,2.2298767358068586e-05,6.6614105513080827e-07,4.1826801859735806e-12,7.8120841335572594e-11,4.7593469098982742e-10,2.1812557645630579e-13,1.0402048729244388e-11,1.3526199476223845e-07,4.1777919321420255e-13,4.3656962793657674e-10,3.4799874524309943e-16,9.9848114821179373e-16,4.0185843419529128e-17,1.7850815728654517e-19
1.584524543244861e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45155571706755926,0.11792766664440178,0.022810282947570207,0.0,1.3879472049201856e-14,9.1496550189771046e-08,3.3233246060492254e-10,9.4767192355774424e-12,2.4333740751853084e-25,1.3986683214728158e-05,9.9542533271600246e-23,1.3676628325802374e-05,2.3138327795761035e-16,1.4698630063136974e-19,3.5000705032446983e-19,5.0747599095514155e-21,8.340978263270581e-14,2.7000689929213464e-16,0.00072817430319079858,2.2568995657766379e-05,6.7800898695597483e-07,4.3045676558437919e-12,7.9072599694644331e-11,4.7892359974745653e-10,2.1949553848515358e-13,1.0721723777761827e-11,1.3747850213528678e-07,4.2983489151991713e-13,4.5150234671340429e-10,3.6676717534676467e-16,1.0389959195616831e-15,4.1381125081908896e-17,1.8693548717693032e-19
1.6035327625944568e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4515471153602314,0.11791917931226592,0.02281014783188717,0.0,1.4462848554721515e-14,9.368045020006326e-08,3.4562861208699658e-10,9.8215190841242273e-12,2.6083242363496516e-25,1.4154481343493811e-05,1.0600215943012127e-22,1.3837050211476342e-05,2.4048418524198279e-16,1.5604929508570818e-19,3.7064398953130534e-19,5.3380319088034638e-21,8.6724153138968096e-14,2.8387109162571534e-16,0.00073649158888335639,2.283921168385801e-05,6.899658511489632e-07,4.4286999494248666e-12,8.0024347670803766e-11,4.8191250237126947e-10,2.2086550268433892e-13,1.1048847378605457e-11,1.3970854938955371e-07,4.4210257511056743e-13,4.667461690409283e-10,3.8629015274754996e-16,1.0806699811783468e-15,4.259953322604135e-17,1.9566553480019322e-19
1.6225409819440526e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45153852315018472,0.11791070155379074,0.02281001272214921,0.0,1.5064731832649878e-14,9.5889610674908873e-08,3.5930028143242887e-10,1.0174573702867592e-11,2.7935891943699096e-25,1.4322279621345268e-05,1.127939877469735e-22,1.3997387896492382e-05,2.4982286765921157e-16,1.6556898827052889e-19,3.9223299857878551e-19,5.6117468599279109e-21,9.0133403542196295e-14,2.9826535437805098e-16,0.00074479928683350235,2.3109415441695146e-05,7.0201158884108012e-07,4.5550958352048734e-12,8.0976085240645513e-11,4.8490139880374296e-10,2.2223546922533007e-13,1.1383525433429034e-11,1.4195212951887242e-07,4.5458381698520325e-13,4.8230324777943052e-10,4.0658783135925848e-16,1.1235234124156035e-15,4.384130159810806e-17,2.0470636336146868e-19
1.6415492012936484e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45152994042642508,0.11790223335792825,0.02280987761835046,0.0,1.5685538785875978e-14,9.8124017740216634e-08,3.7335390225686248e-10,1.0535980320145688e-11,2.9896469993913503e-25,1.4490078044040897e-05,1.1993072013901691e-22,1.4157641457196522e-05,2.594024471373803e-16,1.7556336999376957e-19,4.1480603851988556e-19,5.896196614732689e-21,9.3639248112305308e-14,3.1320313443432399e-16,0.00075309740809373458,2.3379606936569926e-05,7.1414614096448396e-07,4.6837740973064013e-12,8.1927812380797324e-11,4.8789028898770558e-10,2.2360543819187997e-13,1.1725866547288321e-11,1.4420923546957709e-07,4.6728018697857714e-13,4.9817570969048013e-10,4.2768063566878455e-16,1.167576434607352e-15,4.5106664697769796e-17,2.1406571480891701e-19
1.6605574206432442e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45152136717797176,0.11789377471364336,0.022809742520485052,0.0,1.6325692604423829e-14,1.0038365768905971e-07,3.877959535095057e-10,1.0905836149459445e-11,3.1969919525405197e-25,1.4657876607344985e-05,1.2742537991677433e-22,1.4317810969858138e-05,2.6922604671587621e-16,1.8605094604962599e-19,4.3839574898193963e-19,6.1916779459406584e-21,9.7243415084444122e-14,3.2869804990802469e-16,0.00076138596370375498,2.3649786173715087e-05,7.2636944825293354e-07,4.814753513934989e-12,8.2879529067920442e-11,4.9087917286614876e-10,2.2497540970154744e-13,1.2075979799442347e-11,1.4647986014277142e-07,4.8019325319769845e-13,5.1436565575027984e-10,4.4958926083274022e-16,1.2128494109303481e-15,4.6395857883699892e-17,2.2375111579042588e-19
1.67956563999284e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45151280339385691,0.11788532560991367,0.022809607428547131,0.0,1.6985622828881332e-14,1.0266851698208635e-07,4.0263295942745214e-10,1.1284238389465005e-11,3.4161350099491836e-25,1.482567530702772e-05,1.3529131584076121e-22,1.447789651066998e-05,2.7929679054258781e-16,1.9705074766102295e-19,4.630354542930538e-19,6.4984925804062839e-21,1.0094764664225619e-13,3.4476389020139628e-16,0.00076966496469048221,2.391995315830404e-05,7.3868145124257485e-07,4.9480527903574014e-12,8.3831235278709168e-11,4.93868050381798e-10,2.2634538395566192e-13,1.2433972525347462e-11,1.4876399639658719e-07,4.9332458700570464e-13,5.3087516145977079e-10,4.7233467277389889e-16,1.2593628462676641e-15,4.7709117399134459e-17,2.3377107578336275e-19
1.699439440002559e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45150385974791246,0.11787650194801734,0.022809466191235792,0.0,1.7697225509252086e-14,1.0508437592363699e-07,4.1857507478884612e-10,1.1689116540409099e-11,3.6584468192000907e-25,1.5001115227146851e-05,1.4392731856654481e-22,1.4645182183136796e-05,2.9009380219650238e-16,2.0912044103307219e-19,4.8995692100466706e-19,6.8317308940979595e-21,1.04929468337972e-13,3.6218699528865853e-16,0.00077831076280634299,2.4202409688219079e-05,7.516488894121616e-07,5.0899231991208795e-12,8.4826268276174226e-11,4.9699302607755266e-10,2.2777774598858386e-13,1.2816813448175782e-11,1.5116658647123495e-07,5.0728898977940147e-13,5.4848040768429032e-10,4.9703371576668754e-16,1.3093432628155731e-15,4.9108171519217502e-17,2.4461383692502651e-19
1.719313240012278e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45149492642341099,0.11786768869075641,0.022809324960390988,0.0,1.8431429193228072e-14,1.0752777363949727e-07,4.3496367715018616e-10,1.2103554475783191e-11,3.9148567853850175e-25,1.5176555286909932e-05,1.5300015955522551e-22,1.4812376232056153e-05,3.0116796868770872e-16,2.2179446561626156e-19,5.1810306859241631e-19,7.1780499333889629e-21,1.0902461862170489e-13,3.8026562480466045e-16,0.00078694614091841079,2.4484852835642674e-05,7.6471315144896591e-07,5.2343714098062117e-12,8.5821289769454697e-11,5.0011799469012231e-10,2.2921011129370001e-13,1.3208514753762161e-11,1.5358393057392853e-07,5.2149549678700833e-13,5.6643953532629065e-10,5.226952966227463e-16,1.360726018157033e-15,5.0534064765392699e-17,2.5584048542606353e-19
1.739187040021997e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45148600340786282,0.11785888582557789,0.022809183736006045,0.0,1.9188747554439714e-14,1.0999869524577944e-07,4.5180638177468614e-10,1.2527663234430006e-11,4.1860099031477507e-25,1.5351995481503198e-05,1.6252626576827321e-22,1.4979478744242369e-05,3.1252286455579003e-16,2.3509648377531035e-19,5.4751442902464335e-19,7.5378121602425336e-21,1.1323513747528494e-13,3.990161401418529e-16,0.00079557111158492762,2.4767282606279909e-05,7.778741686760388e-07,5.3814187683086573e-12,8.6816299732029503e-11,5.0324295615432718e-10,2.3064248003301227e-13,1.3609203253837983e-11,1.5601602038137413e-07,5.3594589967373431e-13,5.8475482937139379e-10,5.4934432808132706e-16,1.4135350438089109e-15,5.1987070127319179e-17,2.6746071901094029e-19
1.759060840031716e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45147709068879438,0.11785009333994381,0.022809042518074304,0.0,1.9969702177908521e-14,1.1249712606085783e-07,4.6911085784491507e-10,1.296155383741626e-11,4.4725728688392917e-25,1.5527435806119866e-05,1.7252247291225985e-22,1.5146489806418371e-05,3.2416206565134061e-16,2.4905083290916434e-19,5.7823238217031934e-19,7.9113861184959691e-21,1.1756308146517345e-13,4.1845510767179783e-16,0.00080418568734893494,2.5049699005765217e-05,7.9113187217011951e-07,5.5310866009287967e-12,8.7811298137416754e-11,5.0636791040493404e-10,2.320748523771522e-13,1.4019006521554568e-11,1.5846284751627956e-07,5.5064198893811428e-13,6.0342854583960227e-10,5.770060469085117e-16,1.4677944399333658e-15,5.3467461625183298e-17,2.7948431538676642e-19
1.7789346400414349e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4514681882537474,0.11784131122133153,0.022808901306589101,0.0,2.0774822643515838e-14,1.1502305160588575e-07,4.8688482840983108e-10,1.3405337288023278e-11,4.7752345627586404e-25,1.5702876255960125e-05,1.8300603051235188e-22,1.5313409505215769e-05,3.3608914913264113e-16,2.6368253775161791e-19,6.10299163322139e-19,8.2991464750718105e-21,1.2201052372098935e-13,4.385992988197639e-16,0.00081278988073829042,2.5332102039662494e-05,8.0448619275983003e-07,5.6833962107745574e-12,8.8806284959173566e-11,5.0949285737678941e-10,2.3350722850063436e-13,1.4438052864603857e-11,1.609244035474326e-07,5.6558555416703873e-13,6.224629121528038e-10,6.0570601401618964e-16,1.523528475160054e-15,5.4975514337459221e-17,2.9192119866661127e-19
1.7988084400511539e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45145929609027929,0.11783253945723345,0.022808760101543788,0.0,2.1604646610163372e-14,1.1757645760531296e-07,5.0513607033144387e-10,1.3859124571737658e-11,5.0947065345713848e-25,1.5878316826231106e-05,1.9399460698693781e-22,1.5480237927174864e-05,3.4830769346233123e-16,2.7901732277583672e-19,6.4375787069232849e-19,8.7014740611280451e-21,1.2657955391394549e-13,4.5946569013914011e-16,0.00082138370426568675,2.5614491713465127e-05,8.1793706102383192e-07,5.8383688777729482e-12,8.9801260170896245e-11,5.1261779700481763e-10,2.3493960858278381e-13,1.4866471336422363e-11,1.6340067998974134e-07,5.8077838427463968e-13,6.4186012749824182e-10,6.3547011458074787e-16,1.5807615864073008e-15,5.6511504409937583e-17,3.047814492378353e-19
1.838556040070592e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45144154252838675,0.11781502694262551,0.022808477710746303,0.0,2.3340596588695224e-14,1.2276565488475698e-07,5.4310174443723567e-10,1.4797154491405398e-11,5.7870437588131084e-25,1.6229198308928486e-05,2.1755961515772639e-22,1.5813621286283263e-05,3.7363348501952814e-16,3.1190260536792865e-19,7.1502781625250776e-19,9.5513853138129054e-21,1.3609081937396663e-13,5.0343400559097756e-16,0.00083854029170966275,2.6179231002408033e-05,8.4512816162869279e-07,6.1563883869225925e-12,9.1791175658818727e-11,5.1886765396913752e-10,2.3780438136223515e-13,1.5751944567795431e-11,1.6839735989841511e-07,6.1191899051002695e-13,6.8175176300488022e-10,6.9829587881777812e-16,1.6998236249954436e-15,5.9668406590535557e-17,3.3181312152411831e-19
1.87830364009003e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45142382990388641,0.11779755569636204,0.022808195345628821,0.0,2.5182018202809389e-14,1.2806460778041844e-07,5.8307116928417379e-10,1.577653112406397e-11,6.5557488608629865e-25,1.6580080216007489e-05,2.4336741554330545e-22,1.6146640574242038e-05,4.0016809398668973e-16,3.4792694917919003e-19,7.9240454606383392e-19,1.0464291370354841e-20,1.4611392522223902e-13,5.5049997183256754e-16,0.00085565554947981699,2.6743916915134207e-05,8.7270461354592706e-07,6.4853149015701164e-12,9.3781044390730776e-11,5.2511748077780371e-10,2.406691722397039e-13,1.6676473369656489e-11,1.734528182861473e-07,6.4407810216005982e-13,7.2312049472626961e-10,7.6569691081131875e-16,1.8251794099485867e-15,6.2940398968438341e-17,3.6066300797438876e-19
1.918051240109468e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45140615811779589,0.11778012561892648,0.022807913006138464,0.0,2.7133512288115475e-14,1.3347320945947804e-07,6.2510849155422907e-10,1.6798141712047856e-11,7.4073804527469025e-25,1.6930962509373773e-05,2.7157495351208133e-22,1.6479296480091877e-05,4.279401946891588e-16,3.873226291944999e-19,8.7626466939054459e-19,1.1443464975975703e-20,1.5666618210767565e-13,6.0080679345085347e-16,0.00087272957713365362,2.7308549493060974e-05,9.0066585222172222e-07,6.8253178178382466e-12,9.5770866156797337e-11,5.3136727691128162e-10,2.4353398281390814e-13,1.7641116599396447e-11,1.7856698533830074e-07,6.7727000007585676e-13,7.659829358982856e-10,8.3789197753109003e-16,1.9570304765158255e-15,6.6329729983701675e-17,3.9141725746977634e-19
1.957798840128906e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45138852707138,0.117762736611043,0.022807630692222462,0.0,2.9199817216894547e-14,1.3899135639171221e-07,6.6927871373339174e-10,1.7862873212086506e-11,8.3489077837381006e-25,1.7281845151042587e-05,3.0234636426322707e-22,1.6811589691417033e-05,4.5697848201188271e-16,4.3033434171946372e-19,9.6699931275069809e-19,1.2492281433432122e-20,1.6776516324629615e-13,6.5450096416306908e-16,0.00088976247398781373,2.7873128776485205e-05,9.2901130893003726e-07,7.1765661511608775e-12,9.7760640747798533e-11,5.3761704185070102e-10,2.4639881475997089e-13,1.8646944736032503e-11,1.8373979038354762e-07,7.1150895128520145e-13,8.1035528158211056e-10,9.1510504546983145e-16,2.0955810350461853e-15,6.9838666024065662e-17,4.2416452248373928e-19
1.997546440148344e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45137093666615097,0.11774538857367588,0.022807348403828216,0.0,3.1385811723068431e-14,1.4461894836615226e-07,7.1564769233482735e-10,1.8971612295010806e-11,9.3877274367043956e-25,1.7632728103138263e-05,3.3585313547705014e-22,1.7143520894346667e-05,4.8731167129834615e-16,4.7721962575523359e-19,1.0650143534464899e-18,1.3614219905150952e-20,1.7942870371081026e-13,7.1173226915358283e-16,0.00090675433911866442,2.8437654804585769e-05,9.5774041071589933e-07,7.5392285326007837e-12,9.9750367955126638e-11,5.4386677507775809e-10,2.4926366983128004e-13,1.9695039797413671e-11,1.8897116189568491e-07,7.4680920852072546e-13,8.5625331938188507e-10,9.9756528436942149e-16,2.2410379650269852e-15,7.3469491724917543e-17,4.589959889537939e-19
2.037294040167782e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45135338680386677,0.117728081408029,0.022807066140903227,0.0,3.3696517760168728e-14,1.5035588850775048e-07,7.6428213610179834e-10,2.0125245345460969e-11,1.0531680339073793e-24,1.7983611327893652e-05,3.7227427003058368e-22,1.7475090773556096e-05,5.1896849825021037e-16,5.2824929060165702e-19,1.1707306515180059e-18,1.4812864711534673e-20,1.9167489971476671e-13,7.7265378739959896e-16,0.00092370527136288608,2.900212761542603e-05,9.8685258033916233e-07,7.913473205120492e-12,1.0174004757078317e-10,5.5011647607470673e-10,2.5212854986137442e-13,2.0786495256575628e-11,1.9426102749547035e-07,7.8318500989496235e-13,9.0369243994041107e-10,1.0855070709291524e-15,2.3936108090628243e-15,7.7224510274175759e-17,4.9600540529077173e-19
2.07704164018722e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45133587738653141,0.11771081501554523,0.022806783903395141,0.0,3.6137103391848797e-14,1.5620208329404587e-07,8.1524960419056681e-10,2.132465846159587e-11,1.1789069095077593e-24,1.8334494787649608e-05,4.1179644877767771e-22,1.7806300012268082e-05,5.5197771882765346e-16,5.8370784967964006e-19,1.284584280128154e-18,1.6091906625408373e-20,2.045221078911799e-13,8.3742189398572846e-16,0.00094061536931805488,2.9566547245956407e-05,1.0163472362187386e-06,8.2994680198052545e-12,1.0372967938737562e-10,5.5636614432440014e-10,2.5499345676588164e-13,2.192241595713885e-11,1.9960931395248021e-07,8.2065057856521293e-13,9.5268764721695416e-10,1.1791699924961772e-15,2.5535117667957212e-15,8.1106043715475365e-17,5.3528911256140299e-19
2.116789240206658e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4513184083163943,0.11769358929790584,0.022806501691251729,0.0,3.871288571528502e-14,1.6215744257182411e-07,8.6861850433277451e-10,2.2570737454803751e-11,1.3168675663012845e-24,1.8685378444854476e-05,4.5461419339465676e-22,1.8137149292254018e-05,5.8636810915039803e-16,6.4389396072941863e-19,1.4070267543426835e-18,1.7455144162480794e-20,2.1798894456540658e-13,9.0619626240715866e-16,0.00095748473134322902,3.0130913732016863e-05,1.0462237923773216e-06,8.6973804320399166e-12,1.0571926319811474e-10,5.6261577931027249e-10,2.5785839254443465e-13,2.3103918027751486e-11,2.0501594718698812e-07,8.59220122375518e-13,1.0032535685448224e-09,1.2787988507377011e-15,2.7209556887644166e-15,8.511643324895553e-17,5.7694607308818596e-19
2.156536840226096e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45130097949594911,0.11767640415702987,0.0228062195044209,0.0,4.1429333817447439e-14,1.6822187957376439e-07,9.2445809097707195e-10,2.3864367849414419e-11,1.4679779385539132e-24,1.9036262262063539e-05,5.0093002929141057e-22,1.8467639293835146e-05,6.2216846539932621e-16,7.0912087243320441e-19,1.5385252583014236e-18,1.8906484867753662e-20,2.3209428502213834e-13,9.7913986686135517e-16,0.00097431345555952899,3.0695227108339462e-05,1.076481658386605e-06,9.1073774976394072e-12,1.0770879879681154e-10,5.6886538051632068e-10,2.6072335928260123e-13,2.4332128795587162e-11,2.1048085227186593e-07,8.9890783351174607e-13,1.0554044644708534e-09,1.3846436652948615e-15,2.8961600702020925e-15,8.9258039531956588e-17,6.2107789962011488e-19
2.196284440245534e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45128359082793407,0.11765925949507369,0.022805937342850677,0.0,4.4292071763625036e-14,1.7439531093506509e-07,9.8283846341025893e-10,2.5206434882412831e-11,1.6332175366408806e-24,1.9387146201938484e-05,5.5095464858631594e-22,1.8797770695883681e-05,6.5940760371857438e-16,7.7971687737595528e-19,1.679562870812851e-18,2.044994659789291e-20,2.4685726276649161e-13,1.0564189845284788e-15,0.00099110163985071916,3.1259487408550986e-05,1.1071202393130013e-06,9.5296258689334425e-12,1.0969828597787398e-10,5.7511494742711066e-10,2.6358835915383506e-13,2.5608186698893532e-11,2.1600395343450606e-07,9.3972788815579718e-13,1.1091542383841233e-09,1.4969596774186034e-15,3.0793450447735334e-15,9.3533242978704065e-17,6.6778888394864779e-19
2.2360320402649718e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45126624221533096,0.11764215521443029,0.022805655206489236,0.0,4.7306881617514721e-14,1.8067765671004164e-07,1.0438305638582089e-09,2.6597823503154154e-11,1.8136193187899673e-24,1.9738030227246917e-05,6.0490707314337915e-22,1.9127544175823962e-05,6.9811436011806942e-16,8.5602577125511711e-19,1.830638789401107e-18,2.2089658799578121e-20,2.6229726877918007e-13,1.1382031978406805e-15,0.0010078493818637857,3.1823694665175484e-05,1.1381389356638609e-06,9.9642917908063168e-12,1.1168772453630441e-10,5.8136447952777691e-10,2.6645339442143607e-13,2.6933241198593309e-11,2.2158517405876524e-07,9.8169444613887759e-13,1.1645164459410102e-09,1.6160073535878268e-15,3.2707333782525149e-15,9.7944444058654706e-17,7.1718602525095977e-19
2.2757796402844097e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45124893356136447,0.11762509121772873,0.022805373095284857,0.0,5.047970649244972e-14,1.8706884038868856e-07,1.1075061755666341e-09,2.8039418373080113e-11,2.0102715971750548e-24,2.0088914300861812e-05,6.6301481767072672e-22,1.945696040963352e-05,7.3831759037650258e-16,9.3840731831707605e-19,1.9922685528135379e-18,2.382986378380748e-20,2.7843395076569709e-13,1.2246653967403128e-15,0.0010245567790095167,3.2387848909636922e-05,1.169537143334194e-06,1.0411541096692159e-11,1.1367711426769656e-10,5.8761397630401273e-10,2.6931846744051405e-13,2.8308452688937686e-11,2.2722443668692921e-07,1.024821650596456e-12,1.2215043042908984e-09,1.7420523891098712e-15,3.4705504621395346e-15,1.0249406359383999e-16,7.6937905826385858e-19
2.3155272403038477e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45123166476950199,0.11760806740783358,0.022805091009185981,0.0,5.3816653633491627e-14,1.9356878891320041e-07,1.1739379208616443e-09,2.9532103865436836e-11,2.2243199789199249e-24,2.0439798385760978e-05,7.2551405287989778e-22,1.978602007184414e-05,7.800461699447343e-16,1.0272377230279648e-18,2.1649842619882364e-18,2.5674917996117611e-20,2.9528721239941118e-13,1.3159817809270374e-15,0.0010412239284630753,3.295195017226173e-05,1.2013142535539036e-06,1.0871539204526244e-11,1.1566645496823239e-10,5.9386343724206607e-10,2.7218358065996704e-13,2.9734992407212592e-11,2.3292166302169876e-07,1.0691236276237113e-12,1.2801307011055861e-09,1.8753657117033048e-15,3.6790243072197635e-15,1.0718454305507296e-16,8.2448048113447466e-19
2.3552748403232857e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45121443574345271,0.11759108368784435,0.022804808948141148,0.0,5.7323997530036105e-14,2.0017743269444365e-07,1.2431992591901352e-09,3.1076764064994053e-11,2.4569693422760112e-24,2.0790682445026579e-05,7.9264976870516812e-22,2.011472383554291e-05,8.2332899384960325e-16,1.122910107965507e-18,2.3493347994871993e-18,2.7629293282689407e-20,3.1287721255849746e-13,1.4123318620938612e-15,0.0010578509271645781,3.3515998482281577e-05,1.2334696528355348e-06,1.1344451112653156e-11,1.1765574643467922e-10,6.0011286182873982e-10,2.7504873662446966e-13,3.1214042342498852e-11,2.386767739281974e-07,1.114614485931565e-12,1.3404082034162365e-09,2.0162234850630797e-15,3.8963855370613182e-15,1.1201834485691756e-16,8.8260558301097875e-19
