Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53),CH3X(55),C2H4X(215),C2H4X(70)
4.6853921020022905e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452304951106834,0.11866766636787351,0.02282153426012614,0.0,3.4499875253684656e-20,8.209780481701794e-13,1.2052457500745161e-18,2.4931470025155987e-19,7.76447346747843e-40,4.135349838337e-08,2.2105850586607176e-37,4.1349522383136404e-08,6.650925828522666e-26,4.216626259182545e-25,4.125046246985275e-31,4.5580590242920045e-32,4.092891124851515e-18,5.458799345321783e-24,2.258041663309476e-06,6.686570655147187e-08,5.189326765966844e-10,5.577289606696442e-15,7.208901771325349e-14,1.8339639791408872e-10,8.402050479821629e-14,3.7292174895733373e-13,8.294807118753805e-11,3.0972695284045737e-19,1.4683236026353923e-17,1.3106283473011056e-22,3.3313839767890094e-20,6.002227804946478e-25,1.3534352556370079e-28,5.665884604389668e-14,5.309451194768538e-28,1.4682621861531157e-30
4.918174465768686e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523048355672445,0.11866755213144613,0.022821532599099414,0.0,3.9574906540163235e-20,9.045648194343598e-13,1.4654045514314662e-18,2.88246277724466e-19,1.0496303033755831e-39,4.34080944386511e-08,2.9552280509981353e-37,4.340372861995435e-08,8.06903855345486e-26,4.863740101602245e-25,5.292674242423845e-31,5.837571071087392e-32,4.564302013001937e-18,6.46394585774455e-24,2.3702102574974396e-06,7.018774677725094e-08,5.546567315222095e-10,5.899405911130671e-15,7.85336638863576e-14,1.8919510728103301e-10,8.667931523825724e-14,3.847675076335342e-13,9.03608213449177e-11,3.571715070861573e-19,1.6981470110916436e-17,1.4743391715783037e-22,3.6054945429139167e-20,7.632547318266089e-25,1.6755919439562276e-28,6.138520287966635e-14,6.304428790821579e-28,1.7449532297337343e-30
5.150956829535081e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230472002855454,0.11866743789660102,0.02282153093807347,0.0,4.505432126789572e-20,9.922016154634588e-13,1.764260226469682e-18,3.310264076310441e-19,1.3982937990874035e-39,4.5462693817311553e-08,3.8979413679729304e-37,4.5457921178775185e-08,9.702180671568836e-26,5.568067294807941e-25,6.70805730188729e-31,7.38526093050482e-32,5.062202016577243e-18,7.586625952242867e-24,2.4823772672639282e-06,7.350978506329633e-08,5.910689560174508e-10,6.222196120606269e-15,8.51778971991403e-14,1.9476577666592005e-10,8.923356487712013e-14,3.9614796939333676e-13,9.800072307425852e-11,4.0884068999694927e-19,1.9507734150609566e-17,1.6476614614012112e-22,3.883183211245309e-20,9.587715742418267e-25,2.052143621798597e-28,6.621989986132492e-14,7.41989403246458e-28,2.0548127460927817e-30
5.383739193301476e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523046044907907,0.11866732366333811,0.022821529277048298,0.0,5.094315895270799e-20,1.0838882808195974e-12,2.1051566383324357e-18,3.778356160284861e-19,1.8381232389175704e-39,4.751729639327993e-08,5.078736885016742e-37,4.751210006150731e-08,1.1570955179606237e-25,6.331046191537263e-25,8.407752892569047e-31,9.239893666064164e-32,5.586646722315279e-18,8.832742841086499e-24,2.5945426926311706e-06,7.683182140961809e-08,6.281425950082471e-10,6.545660776893292e-15,9.20140876640494e-14,2.001174556632072e-10,9.168740313433084e-14,4.0708038745204765e-13,1.0585884567185068e-10,4.648475937185478e-19,2.2272799666449405e-17,1.8304180418935064e-22,4.164049818052916e-20,1.1910660475945441e-24,2.488760450458229e-28,7.115633161739038e-14,8.662654600637467e-28,2.399565853543091e-30
5.6165215570678715e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230448895397857,0.1186672094316574,0.02282152761602391,0.0,5.724591154018419e-20,1.1796246642944032e-12,2.491523498269506e-18,4.2885438023238623e-19,2.3870867379397288e-39,4.9571902045359035e-08,6.543405613786872e-37,4.956626526998939e-08,1.3696890536319456e-25,7.154027832522542e-25,1.0431522659946353e-30,1.144348488070326e-31,6.1376919356029564e-18,1.0207986555287727e-23,2.7067065336214e-06,8.015385581622729e-08,6.658519538730529e-10,6.869803608689512e-15,9.903489704889858e-14,2.0525883463311513e-10,9.404481471792318e-14,4.1758294483309724e-13,1.1392661133379385e-10,5.252988864446438e-19,2.5287436358244578e-17,2.0224147654240558e-22,4.447749492466463e-20,1.4647199847052314e-24,2.99134125797786e-28,7.618829601435106e-14,1.0039386479779146e-27,2.780877550102392e-30
5.849303920834267e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230437341814267,0.1186670952015589,0.022821525955000314,0.0,6.396661098790358e-20,1.2794106187397526e-12,2.9268713583255717e-18,4.842631361027508e-19,3.065623114270278e-39,5.1626510657039426e-08,8.344013036954305e-37,5.162041680599317e-08,1.610243921702494e-25,8.038279566377805e-25,1.2822432598587053e-30,1.4041385541382162e-31,6.715393650042534e-18,1.1717822487834342e-23,2.818868790256857e-06,8.347588828312654e-08,7.041723557390497e-10,7.194631431665048e-15,1.0623326763192718e-13,2.1019825910435402e-10,9.630962620537737e-14,4.276749044862789e-13,1.2219578081986264e-10,5.902951321733499e-19,2.856241211534292e-17,2.2234450257481013e-22,4.73398383212519e-20,1.784604068939183e-24,3.5660029592805985e-28,8.13099686164467e-14,1.155662110670503e-27,3.20034910568421e-30
6.082086284600662e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523042578833066,0.11866698097304253,0.022821524293977515,0.0,7.110887886546849e-20,1.3832460009102399e-12,3.4147871772362688e-18,5.442422831043304e-19,3.896858045704064e-39,5.368112211632406e-08,1.0539483701396607e-36,5.3674554671226117e-08,1.8810975525330885e-25,8.984991359375098e-25,1.5626942432008242e-30,1.7082351331256198e-31,7.319808279017678e-18,1.3367487078916296e-23,2.931029462559784e-06,8.679791881032108e-08,7.430801079181701e-10,7.520152830383893e-15,1.1360241168074153e-13,2.1494374316446734e-10,9.848551220312521e-14,4.3737061164864973e-13,1.30658446262236e-10,6.599311220915329e-19,3.210849302792629e-17,2.4332898826208824e-22,5.0224963288917355e-20,2.1558749335388866e-24,4.219070210803106e-28,8.651588101764401e-14,1.3220738555073552e-27,3.6595166260966615e-30
6.314868648367057e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230414234949273,0.11866686674610832,0.02282152263295553,0.0,7.867599496663585e-20,1.4911306713038542e-12,3.958929691761306e-18,6.0897219067306915e-19,4.9068036052954734e-39,5.573573631555191e-08,1.3196138334962224e-36,5.5728678867333963e-08,2.1846794096533132e-25,9.995279685243978e-25,1.8894999789900475e-30,2.061861976220194e-31,7.950992947745144e-18,1.5161980536842423e-23,3.0431885505524346e-06,9.011994739781345e-08,7.825524575419528e-10,7.846376541929847e-15,1.2113580084274616e-13,2.1950298301374468e-10,1.0057600160245647e-13,4.4668381446891644e-13,1.393070134948344e-10,7.342961978239551e-19,3.59364433972687e-17,2.6517198528125323e-22,5.3130659785863007e-20,2.5839738332693094e-24,4.957065887064789e-28,9.1800897659892e-14,1.5037958386113565e-27,4.159848624234921e-30
6.5476510121334524e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230402681672316,0.11866675252075622,0.02282152097193435,0.0,8.66709402380197e-20,1.603064494016411e-12,4.563025386575056e-18,6.786332027585745e-19,6.12457911694359e-39,5.779035315123544e-08,1.6388304894826174e-36,5.77827893959032e-08,2.523510806779914e-25,1.10701923576469e-24,2.2680124788275196e-30,2.4705974293648638e-31,8.609005616474051e-18,1.7106062981715942e-23,3.1553460542570644e-06,9.344197404560649e-08,8.225675497726551e-10,8.173310672169615e-15,1.288271564077656e-13,2.2388336933882937e-10,1.025844831759103e-13,4.556328950257838e-13,1.481341846349311e-10,8.134745048559907e-19,4.0057025745744853e-17,2.878498328782657e-22,5.60550318950796e-20,3.0746233722338578e-24,5.786700690954518e-28,9.71601962641556e-14,1.7014333320840446e-27,4.702744933099081e-30
6.780433375899848e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523039112850185,0.11866663829698619,0.02282151931091399,0.0,9.509644343768796e-20,1.7190473365952103e-12,5.230864412964786e-18,7.534056425615863e-19,7.58262886089458e-39,5.984497252389743e-08,2.0198919424688647e-36,5.98368862584634e-08,2.9002047355474824e-25,1.2210712713170815e-24,2.7039495610587287e-30,2.9403809915807055e-31,9.293905004227037e-18,1.92042514343881e-23,3.2675019736959336e-06,9.67639987537032e-08,8.631043996758487e-10,8.500962859788953e-15,1.3667043952515419e-13,2.2809199975298293e-10,1.0451421125453087e-13,4.642322408838408e-13,1.5713295445852024e-10,8.97545269469466e-19,4.4481000826709764e-17,3.113383667003253e-22,5.899644984841427e-20,3.63382447284407e-24,6.714862291365153e-28,1.0258924795764592e-13,1.9155743741420288e-27,5.289535671275842e-30
6.989937503289603e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523038073074113,0.11866653549694588,0.022821517815996364,0.0,1.0304960126540559e-19,1.8268937001041648e-12,5.88960105191001e-18,8.252201323711556e-19,9.129984087899965e-39,6.169413204930374e-08,2.4233240416263616e-36,6.168556175155e-08,3.273835112841109e-25,1.3294039378236546e-24,3.1504177659075934e-30,3.4205868939714025e-31,9.933351600184023e-18,2.1227920514191184e-23,3.368440946662093e-06,9.975381933255362e-08,9.000169967690627e-10,8.79647023320003e-15,1.4385448740552e-13,2.3173855490305517e-10,1.061862179684345e-13,4.71682074684231e-13,1.653730004815764e-10,9.774537417410595e-19,4.8730871530285776e-17,3.33150895425234e-22,6.165713949450447e-20,4.2008978960899896e-24,7.64027700768151e-28,1.0753151296053122e-13,2.12288387998368e-27,5.856220234546231e-30
7.199441630679358e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230370333069714,0.11866643269818698,0.022821516321079417,0.0,1.113552405574712e-19,1.93801957313608e-12,6.605933785207831e-18,9.01452360113671e-19,1.0929932340950213e-38,6.354329348503626e-08,2.8917116675943442e-36,6.353422617740347e-08,3.6823584480547714e-25,1.443188919390652e-24,3.653033660696972e-30,3.960200102365465e-31,1.0594668074126513e-17,2.338283210714407e-23,3.469378636407257e-06,1.0274363834025822e-07,9.373217485168105e-10,9.092571435865389e-15,1.5115280937669028e-13,2.3525629319091625e-10,1.0779915965886796e-13,4.788693529464474e-13,1.7374187031770228e-10,1.061436882964835e-18,5.324304724775835e-17,3.555820503955824e-22,6.432962204850949e-20,4.833339191455175e-24,8.656467151161376e-28,1.1252391019751733e-13,2.3444276073713458e-27,6.46035182616091e-30
7.408945758069114e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523035993548894,0.11866632990070955,0.02282151482616314,0.0,1.2001494834347816e-19,2.0524248657798182e-12,7.382743834174851e-18,9.82233752119069e-19,1.3013957820038572e-38,6.539245676631967e-08,3.433152366223017e-36,6.538287953702937e-08,4.1278694141460624e-25,1.562485942536605e-24,4.2167564679143885e-30,4.564323013204444e-31,1.1277898460516502e-17,2.5671777246237864e-23,3.5703150429476622e-06,1.0573345577682175e-07,9.750050250948788e-10,9.389272039658832e-15,1.5856146629309713e-13,2.3864982440495987e-10,1.0935514993998962e-13,4.858038514325268e-13,1.822350137521897e-10,1.1495432494589127e-18,5.802536892858468e-17,3.786135504603848e-22,6.701313471510113e-20,5.5360847664278065e-24,9.768786122540595e-28,1.1756368092610102e-13,2.5805976148965816e-27,7.102755347407816e-30
7.61844988545887e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523034953800012,0.11866622710451355,0.02282151333124754,0.0,1.2903022093781333e-19,2.170109490066214e-12,8.222945556864762e-18,1.0676957296617452e-18,1.5416308047139326e-38,6.724162183064748e-08,4.0564752752520294e-36,6.723152183140122e-08,4.612522424545196e-25,1.687351376118076e-24,4.8468045446770444e-30,5.238308599186477e-31,1.1983087227718787e-17,2.809739035708991e-23,3.671250166299551e-06,1.0872327164224865e-07,1.0130536869054584e-09,9.686577194449054e-15,1.6607665472956756e-13,2.4192359345609227e-10,1.1085622688828013e-13,4.924922632164207e-13,1.9084804604989118e-10,1.2418187886177684e-18,6.308567638336515e-17,4.0222705455356723e-22,6.970701339468338e-20,6.314243270480512e-24,1.0982680784309774e-27,1.2264821794627392e-13,2.8317742384727036e-27,7.784210402768058e-30
7.827954012848626e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452303391406045,0.11866612430959894,0.022821511836332627,0.0,1.3840247619659082e-19,2.2910733598977477e-12,9.129484631830456e-18,1.1579697105219816e-18,1.8174137720489338e-38,6.909078861770267e-08,4.771283318481265e-36,6.908015306146179e-08,5.13853153683253e-25,1.8178384180386027e-24,5.548659589427012e-30,5.987763234450027e-31,1.271027924102905e-17,3.066214973311446e-23,3.7721840064791647e-06,1.1171308593654325e-07,1.0514550594053313e-09,9.98449171530566e-15,1.7369470224643998e-13,2.4508188635099673e-10,1.1230435586048496e-13,4.989457217711337e-13,1.9957673454865715e-10,1.3383069496278915e-18,6.843180828863256e-17,4.264043224626975e-22,7.241067979223804e-20,7.173092743810396e-24,1.2303687007530361e-27,1.2777505712918135e-13,3.0983259710062564e-27,8.505451235953404e-30
8.037458140238382e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523032874330331,0.11866602151596574,0.0228215103414184,0.0,1.4813306127629812e-19,2.415316390983734e-12,1.0105336440959707e-17,1.2531871101404537e-18,2.1327658232541074e-38,7.093995706928411e-08,5.587998028458483e-36,7.092877322812403e-08,5.708170355856788e-25,1.9539972628956165e-24,6.328070553673422e-30,6.818549152415557e-31,1.3459519698079183e-17,3.336837934990212e-23,3.87311656350275e-06,1.1470289865971066e-07,1.090196923597427e-09,1.0283020311346425e-14,1.8141206301053774e-13,2.4812883569677624e-10,1.137014316086129e-13,5.051730460978414e-13,2.084169999927883e-10,1.4390488023884577e-18,7.407160219132061e-17,4.511271877513581e-22,7.5123632573792e-20,8.118077428014046e-24,1.373742401756912e-27,1.3294187003927045e-13,3.3806094668407266e-27,9.267167411554952e-30
8.226011854889161e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230319385813933,0.11866592900279144,0.02282150899599618,0.0,1.5719802291551148e-19,2.5299387335734032e-12,1.1045347287210395e-17,1.3432180067350142e-18,2.453995892209093e-38,7.260421005242239e-08,6.419480494208251e-36,7.25925219196459e-08,6.26007573839931e-25,2.0814288082785592e-24,7.100820652143339e-30,7.640847943540786e-31,1.415272513892765e-17,3.5926743310058354e-23,3.963954767738999e-06,1.1739372876725228e-07,1.125345978421095e-09,1.0552224892735995e-14,1.8843976853693712e-13,2.5077918760687425e-10,1.1491666063827685e-13,5.105886042979755e-13,2.16465386224235e-10,1.5333855098678372e-18,7.940497453721019e-17,4.738292774381229e-22,7.757287074284202e-20,9.046840380921497e-24,1.5128880156439758e-27,1.3762435839292032e-13,3.648400739953136e-27,9.987853341029724e-30
8.41456556953994e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523031002840282,0.11866583649065504,0.022821507650574523,0.0,1.6655517330821232e-19,2.6472170708830147e-12,1.2046141898305111e-17,1.4374553191308641e-18,2.8141866060440204e-38,7.426846429874385e-08,7.351492677634735e-36,7.42562616511571e-08,6.850952115225522e-25,2.21352556389234e-24,7.945842727531641e-30,8.538621671278828e-31,1.4863860093587556e-17,3.860294426077511e-23,4.054791932643876e-06,1.2008455760219e-07,1.160752988586866e-09,1.0821933772316446e-14,1.9554272938805464e-13,2.5334538640048396e-10,1.1609330384291298e-13,5.158324715722178e-13,2.245981939369063e-10,1.6312260026965545e-18,8.498827259180769e-17,4.969454911524155e-22,8.002900447005921e-20,1.0054111461383597e-23,1.662046858878865e-27,1.4233592229529542e-13,3.929458029507286e-27,1.0742289618054365e-29
8.60311928419072e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230300671070756,0.11866574397955654,0.022821506305153432,0.0,1.7620538330145204e-19,2.7671513449670587e-12,1.3109944742853345e-17,1.5359948491169997e-18,3.2169642347986543e-38,7.59327197699304e-08,8.393514424033856e-36,7.59199924232655e-08,7.482580296425053e-25,2.3503185214859617e-24,8.86789840663172e-30,9.516685110460604e-31,1.5592958191104465e-17,4.139836863949272e-23,4.145628058229223e-06,1.2277538516452824e-07,1.196409925460215e-09,1.1092149907573033e-14,2.0271860669800016e-13,2.5583014740274436e-10,1.1723260622771786e-13,5.209105932752293e-13,2.328127427089535e-10,1.7325957468719205e-18,9.082720759696485e-17,5.204628503931125e-22,8.249179225991015e-20,1.1144192611959571e-23,1.8216441184917025e-27,1.4707511745681494e-13,4.22401732625411e-27,1.1530889589531337e-29
8.791672998841499e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230291313818516,0.11866565146949591,0.0228215049597329,0.0,1.8614949770749902e-19,2.8897414989117286e-12,1.423899597147646e-17,1.6389323997303175e-18,3.6661933986345894e-38,7.759697642887766e-08,9.555678454019729e-36,7.758371423656198e-08,8.156779932124662e-25,2.491837088068041e-24,9.871934106237113e-30,1.0580026703967806e-30,1.6340053254684715e-17,4.4314308229900814e-23,4.236463144506893e-06,1.2546621145427168e-07,1.2323090204685168e-09,1.1362876115213102e-14,2.0996513426888375e-13,2.582360983517757e-10,1.1833577265762238e-13,5.258276356416748e-13,2.4110643966691574e-10,1.8375189203405824e-18,9.692749006384244e-17,5.443685306843203e-22,8.496102231155486e-20,1.2321487039089402e-23,1.9921093433249454e-27,1.5184057126515502e-13,4.532307085067255e-27,1.2354039046153637e-29
8.980226713492278e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230281956646845,0.11866555896047318,0.02282150361431294,0.0,1.9638833809324493e-19,3.0149874768021026e-12,1.5435550634356273e-17,1.7463637757020453e-18,4.165986379963896e-38,7.926123423965712e-08,1.0848799705681405e-35,7.92474270916209e-08,8.87540945847609e-25,2.6381091649981388e-24,1.0963083087977064e-29,1.1733809715078072e-30,1.710517928541052e-17,4.735196274645376e-23,4.3272971914887335e-06,1.2815703647142519e-07,1.2684427549290759e-09,1.1634115110952676e-14,2.1728011634250542e-13,2.6056578218487235e-10,1.1940396912377592e-13,5.305889257147975e-13,2.4947677480152727e-10,1.9460184744548736e-18,1.0329482977515918e-16,5.686498619237309e-22,8.743650945031586e-20,1.3590497233530327e-23,2.1738762124164606e-27,1.5663097932637942e-13,4.854548377589951e-27,1.32120969492717e-29
9.168780428143057e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230272599556487,0.11866546645248828,0.022821502268893554,0.0,2.0692270572931825e-19,3.142889223690003e-12,1.6701877922905046e-17,1.858384783899312e-18,4.720712485288638e-38,8.092549316747962e-08,1.2284405092144864e-35,8.091113098900072e-08,9.64036604449293e-25,2.789161225239696e-24,1.2146667487470448e-29,1.2983373352267778e-30,1.7888370457667315e-17,5.0512442098897893e-23,4.4181301991866006e-06,1.3084786021599401e-07,1.304803852768941e-09,1.1905869494474733e-14,2.246614254167026e-13,2.628216597676786e-10,1.2043832397950826e-13,5.351996680136327e-13,2.579213190629487e-10,2.058116187985041e-18,1.0993493578738353e-16,5.932943483459564e-22,8.991809209253983e-20,1.4955823015440404e-23,2.36738230034055e-27,1.6144510208780433e-13,5.19095501811731e-27,1.410539610076607e-29
9.357334142793836e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523026324254811,0.11866537394554126,0.022821500923474732,0.0,2.1775338446148185e-19,3.2734466855626057e-12,1.8040260438805107e-17,1.9750912337426387e-18,5.335007475585555e-38,8.258975317865933e-08,1.3874763734133583e-35,8.257482592924455e-08,1.0453585539238486e-24,2.9450183878776506e-24,1.3428200310893578e-29,1.4334233856570262e-30,1.8689661116207583e-17,5.379676817470665e-23,4.508962167612346e-06,1.335386826879835e-07,1.341385272993561e-09,1.217814172782995e-14,2.3210700011104465e-13,2.6500611255974663e-10,1.2143992917063772e-13,5.396646002863702e-13,2.6643772207955123e-10,2.173832720304001e-18,1.168535164328727e-16,6.182896746879314e-22,9.240562931524263e-20,1.6422159585258966e-23,2.5730688527048264e-27,1.662817615699892e-13,5.541733646523724e-27,1.503424365845712e-29
9.545887857444616e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230253885622407,0.11866528143963204,0.02282149957805649,0.0,2.288811431059429e-19,3.4066598093121342e-12,1.945299349814611e-17,2.0965789375675653e-18,6.013783107312952e-38,8.425401424057907e-08,1.5632917849404562e-35,8.423851191288048e-08,1.1317042419004473e-24,3.105704488704044e-24,1.4813387378745375e-29,1.5792085525647623e-30,1.950908576784792e-17,5.720587664881227e-23,4.599793096777824e-06,1.362295038873992e-07,1.3781802016533425e-09,1.2450934141087228e-14,2.3961484310354164e-13,2.6712144518768126e-10,1.2240984141394872e-13,5.439884243870748e-13,2.7502370919260894e-10,2.2931876594552364e-18,1.2405627932194422e-16,6.436237240164039e-22,9.489899831383524e-20,1.7994295550601015e-23,2.791380571394646e-27,1.7113983828243894e-13,5.90708381486774e-27,1.5998921634588342e-29
9.734441572095395e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523024452878002,0.11866518893476065,0.022821498232638817,0.0,2.4030673736490416e-19,3.542528542706703e-12,2.094238447049487e-17,2.2229437109303642e-18,6.762236789281639e-38,8.591827632165671e-08,1.757271434501222e-35,8.590218894042229e-08,1.223274973455738e-24,3.271242147046452e-24,1.63081292139303e-29,1.7362801671449516e-30,2.034667907058059e-17,6.074061913256899e-23,4.69062298669489e-06,1.389203238142468e-07,1.4151820445910284e-09,1.2724248952124335e-14,2.471830191428469e-13,2.6916988792015303e-10,1.233490833311616e-13,5.481757462632642e-13,2.836770790785355e-10,2.416199569352451e-18,1.3154893134487554e-16,6.692845960502922e-22,9.739809229763096e-20,1.967711093100959e-23,3.0227654057908173e-27,1.7601826833137376e-13,6.287198106999834e-27,1.699968749608996e-29
9.922995286746174e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230235172021604,0.11866509643092707,0.022821496887221727,0.0,2.520309115032466e-19,3.681052834362146e-12,2.2510752148440503e-17,2.3542813728772276e-18,7.585861333535547e-38,8.758253939131288e-08,1.9708837039292126e-35,8.756585701236969e-08,1.3202759058644996e-24,3.441652829688245e-24,1.7918522885280525e-29,1.9052435525853108e-30,2.120247582500289e-17,6.440176550170764e-23,4.7814518373754045e-06,1.416111424685322e-07,1.4523844204931876e-09,1.2998088276953421e-14,2.548096531246468e-13,2.711535990599439e-10,1.2425864454637863e-13,5.522309569672655e-13,2.9239570151181347e-10,2.542886038634955e-18,1.3933717867383748e-16,6.952606095143888e-22,9.990281866294951e-20,2.1475575160889068e-23,3.267674359469771e-27,1.809160406765424e-13,6.68226227694685e-27,1.8036774836239197e-29
1e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523023135077671,0.11866505865296595,0.022821496337758,0.0,2.5690506455764173e-19,3.738389403120868e-12,2.3174518912404187e-17,2.409371527150986e-18,7.945173425726943e-38,8.826221920036547e-08,2.0641244895971106e-35,8.824529097344025e-08,1.3615005729594031e-24,3.512654172969579e-24,1.8610909571424874e-29,1.9778109324775344e-30,2.1557223622030864e-17,6.593348040642969e-23,4.81854574062224e-06,1.4271006353868246e-07,1.4676339868225265e-09,1.3110074665645132e-14,2.5794073585052606e-13,2.7194560837148906e-10,1.2462179257298682e-13,5.538500832306901e-13,2.9597464595005367e-10,2.5956850252582346e-18,1.4260420133586487e-16,7.059571063817222e-22,1.0092734157295634e-19,2.224448630090574e-23,3.371688493934957e-27,1.8292161390854925e-13,6.847946212546898e-27,1.8470813000275254e-29
1.0111549001396953e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523022581534776,0.1186650039281313,0.02282149554180521,0.0,2.640543999218925e-19,3.822232633714676e-12,2.4160426144715278e-17,2.490687746188277e-18,8.490454785774179e-38,8.924680341993938e-08,2.2056839458613657e-35,8.922951612920895e-08,1.4229160433787807e-24,3.616956912270949e-24,1.9650863814684073e-29,2.0867221104459806e-30,2.2076510968442332e-17,6.819000615153829e-23,4.872279648831223e-06,1.4430195985026144e-07,1.4897811539498502e-09,1.327245412846805e-14,2.6249292822309497e-13,2.730746672651491e-10,1.2513948275026507e-13,5.561583148485708e-13,3.01177514996523e-10,2.6732637258024542e-18,1.4742672676477043e-16,7.2154030525050365e-22,1.0241309731430664e-19,2.339474510217901e-23,3.526561304600766e-27,1.8583219450678068e-13,7.092455382875815e-27,1.911039403029445e-29
1.0488656430698513e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523020710225614,0.1186648189256531,0.02282149285097393,0.0,2.890022158738864e-19,4.112558557201715e-12,2.771306228058868e-17,2.7790899378874724e-18,1.0567326542748444e-37,9.257533424034665e-08,2.745524861190307e-35,9.255680749944296e-08,1.6459691544534426e-24,3.982321666607624e-24,2.3507571390152653e-29,2.489809218874561e-30,2.387943681943131e-17,7.615014734757642e-23,5.053932154116212e-06,1.4968359079607658e-07,1.5651339822321956e-09,1.3822772955243949e-14,2.780224151766228e-13,2.767368945264226e-10,1.2681866729271508e-13,5.636458785713705e-13,3.1892279970160636e-10,2.945154978838582e-18,1.6453254348588682e-16,7.749660765769379e-22,1.0745004500389467e-19,2.761585485588132e-23,4.088097904941601e-27,1.9571603993813816e-13,7.958911918307847e-27,2.1367957058940312e-29
1.0828053117069917e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523019026076867,0.11866465242697187,0.022821490429227775,0.0,3.1248611692640293e-19,4.382933233287026e-12,3.1212074837959085e-17,3.0569482808463768e-18,1.2778192721244e-37,9.557101498018789e-08,3.321347976654153e-35,9.555133911080011e-08,1.8681783473925577e-24,4.3280694560948256e-24,2.746294640313006e-29,2.9020164184380144e-30,2.556479844839597e-17,8.375431267933167e-23,5.217415854843226e-06,1.5452705429523236e-07,1.6335582642243084e-09,1.4319878781302727e-14,2.921755700243335e-13,2.798382656352431e-10,1.282406901465307e-13,5.699875315211755e-13,3.3509031875002707e-10,3.2026305855246316e-18,1.810154496735602e-16,8.239777218544188e-22,1.1200168913655281e-19,3.1880117786125365e-23,4.6458912570721365e-27,2.0466566936197138e-13,8.792127585044e-27,2.352635987810694e-29
1.1167449803441322e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230173419563907,0.11866448593165292,0.022821488007483525,0.0,3.369508984133997e-19,4.6619110027279145e-12,3.501118640534087e-17,3.3527196749523093e-18,1.535657762600669e-37,9.856669840788549e-08,3.994343705669704e-35,9.854584171459578e-08,2.1120842786152162e-24,4.689944793598827e-24,3.192058590150547e-29,3.365302412236138e-30,2.7309801394224144e-17,9.177759963331658e-23,5.380896188666695e-06,1.5937051367140764e-07,1.702524955509843e-09,1.481871745945674e-14,3.0648646476703323e-13,2.827662034325235e-10,1.2958319043360173e-13,5.759752894602913e-13,3.5143343088485317e-10,3.4722865524114225e-18,1.9856326903158357e-16,8.738059399515603e-22,1.1657050543584398e-19,3.66178989492618e-23,5.2561446464379715e-27,2.1366195665064957e-13,9.67685365429976e-27,2.580540284790254e-29
